Dissolved oxygen,pH,Conductivity,Nitrate,Fecal coliform,Total coliform,Biological oxygen demand,WQI
4.6,6.4,56.7,0.24,30.0,170.0,2.0,3
2.2,6.7,65.4,0.07,140.0,800.0,2.0,4
4.6,6.4,56.7,0.24,30.0,170.0,2.0,3
7.3,6.4,54.7,0.35,30.0,130.0,2.0,2
2.5,6.8,86.1,0.28,140.0,350.0,2.0,4
4.7,6.3,53.1,0.25,130.0,300.0,2.0,3
2.2,6.9,64.3,0.12,30.0,70.0,2.0,4
4.9,6.6,62.8,0.35,2.0,3000.0,2.0,3
4.0,6.5,47.2,0.18,24000.0,24000.0,2.0,4
4.7,6.6,64.1,0.04,170.0,1100.0,2.0,3
6.9,7.2,39.9,0.19,300.0,1100.0,2.0,3
6.5,7.0,35.3,0.13,700.0,3000.0,2.0,3
6.9,7.44,39.9,0.19,300.0,1100.0,2.0,3
7.0,7.1,41.3,0.09,80.0,240.0,2.0,3
7.2,6.9,54.1,0.13,500.0,2400.0,2.0,3
7.2,7.1,57.6,0.004,80.0,1300.0,2.0,3
6.2,6.8,39.3,0.1,170.0,2200.0,5.0,4
6.9,6.9,32.4,0.12,700.0,9000.0,2.0,3
7.0,7.1,41.3,0.09,80.0,240.0,2.0,3
7.0,7.1,36.7,0.04,1100.0,5000.0,2.0,4
5.4,7.2,42.2,0.9,500.0,2200.0,2.0,4
7.5,6.7,37.9,0.04,130.0,1400.0,2.0,2
6.5,6.8,45.6,0.02,500.0,1300.0,2.0,3
6.6,6.5,37.7,0.16,500.0,1300.0,2.0,3
7.6,7.0,34.7,0.13,500.0,2400.0,3.0,3
6.9,7.2,38.3,0.09,8000.0,13000.0,2.0,4
6.6,6.8,35.0,0.02,1300.0,3000.0,2.0,4
7.2,6.2,37.3,0.05,500.0,700.0,2.0,3
7.6,6.4,34.7,0.13,500.0,2400.0,3.0,3
6.9,6.75,38.3,0.09,8000.0,13000.0,2.0,4
7.2,6.2,37.3,0.05,500.0,700.0,2.0,3
6.6,6.5,37.7,0.16,500.0,1300.0,2.0,3
6.6,6.5,37.7,0.16,500.0,1300.0,2.0,3
6.9,6.76,41.1,0.08,160000.0,160000.0,3.0,4
7.4,6.92,45.4,0.09,110.0,2400.0,2.0,3
6.6,7.21,37.7,0.16,500.0,1300.0,2.0,3
6.9,7.54,41.1,0.08,160000.0,160000.0,3.0,4
7.4,7.44,45.4,0.09,110.0,2400.0,2.0,3
7.0,6.87,37.1,0.2,5000.0,17000.0,2.0,4
6.8,6.63,39.4,0.13,1300.0,2400.0,2.0,4
6.8,6.9,35.1,0.09,130.0,1700.0,2.0,3
7.8,6.5,42.0,0.11,23.0,50.0,2.0,2
6.8,7.64,39.4,0.13,1300.0,2400.0,2.0,4
6.8,7.09,35.1,0.09,130.0,1700.0,2.0,3
7.0,7.04,37.1,0.2,5000.0,17000.0,2.0,4
7.8,7.48,42.0,0.11,23.0,50.0,2.0,3
6.0,6.4,31.3,0.23,1700.0,11000.0,2.0,4
8.2,7.2,38.9,0.05,800.0,1700.0,2.0,3
7.5,6.9,37.3,0.17,110.0,5000.0,2.0,3
7.3,6.5,39.2,0.11,90.0,170.0,2.0,2
6.0,6.4,31.3,0.23,1700.0,11000.0,2.0,4
8.2,7.2,38.9,0.05,800.0,1700.0,2.0,3
7.5,6.9,37.3,0.17,110.0,5000.0,2.0,3
7.3,6.5,39.2,0.11,90.0,170.0,2.0,2
7.5,6.9,33.8,0.15,350.0,3500.0,2.0,3
8.3,6.8,36.5,0.1,30.0,170.0,2.0,2
7.0,7.2,39.1,0.08,90.0,8000.0,2.0,3
6.3,7.0,32.8,0.18,2200.0,17000.0,2.0,4
6.3,7.0,32.8,0.18,2200.0,17000.0,2.0,4
7.5,6.9,33.8,0.15,350.0,3500.0,2.0,3
8.3,6.8,36.5,0.1,30.0,170.0,2.0,2
7.0,7.2,39.1,0.08,90.0,8000.0,2.0,3
6.7,6.8,43.5,0.12,3000.0,13000.0,2.0,4
6.1,7.3,36.0,0.15,350.0,350.0,2.0,3
7.9,6.9,36.1,0.11,2.0,400.0,2.0,2
7.2,7.4,35.6,0.1,13000.0,30000.0,2.0,4
6.4,6.9,38.3,0.03,2300.0,24000.0,2.0,4
8.3,6.8,35.4,0.34,1300.0,5000.0,2.0,3
7.2,7.3,41.9,0.23,500.0,1300.0,2.0,3
6.7,6.6,48.0,0.13,130.0,5000.0,2.0,3
6.1,6.4,36.0,0.01,230.0,800.0,2.0,3
8.3,6.29,35.4,0.34,1300.0,5000.0,2.0,3
8.3,6.29,35.4,0.34,1300.0,5000.0,2.0,3
7.2,7.17,41.9,0.23,500.0,1300.0,2.0,3
8.3,6.8,35.4,0.34,1300.0,5000.0,2.0,3
6.7,6.6,48.0,0.13,130.0,5000.0,2.0,3
7.5,6.76,46.0,0.24,5000.0,8000.0,3.0,4
7.7,6.9,53.8,0.13,800.0,1700.0,2.0,3
6.8,6.73,59.2,0.15,30.0,110.0,2.0,3
6.9,6.39,45.9,0.26,8000.0,13000.0,2.0,4
7.5,7.66,46.0,0.24,5000.0,8000.0,3.0,4
7.7,7.68,53.8,0.13,800.0,1700.0,2.0,4
6.8,7.43,59.2,0.15,30.0,110.0,2.0,3
6.9,7.15,45.9,0.26,8000.0,13000.0,2.0,4
7.5,6.73,46.2,0.28,350.0,1100.0,2.0,3
7.7,6.72,42.5,0.32,280.0,700.0,2.0,3
7.1,6.35,62.1,0.26,170.0,3000.0,2.0,2
6.6,6.4,45.9,0.19,350.0,3500.0,2.0,3
7.5,7.42,46.2,0.28,350.0,1100.0,2.0,3
7.5,7.42,46.2,0.28,350.0,1100.0,2.0,3
7.7,6.92,42.5,0.32,280.0,700.0,2.0,3
7.1,6.74,62.1,0.26,170.0,3000.0,2.0,3
6.6,7.19,45.9,0.19,350.0,3500.0,2.0,3
7.5,6.73,46.2,0.28,350.0,1100.0,2.0,3
5.5,5.8,26.1,0.08,30000.0,30000.0,2.0,4
5.7,6.7,42.5,0.07,2200.0,5000.0,2.0,4
7.1,6.2,43.6,0.32,3000.0,5000.0,2.0,4
5.7,6.8,54.6,0.3,23.0,350.0,2.0,3
7.1,6.2,43.6,0.32,3000.0,5000.0,2.0,4
5.7,6.8,54.6,0.3,23.0,350.0,2.0,3
5.5,5.8,26.1,0.08,30000.0,30000.0,2.0,4
5.7,6.7,42.5,0.07,2200.0,5000.0,2.0,4
8.4,6.6,42.4,0.22,2.0,7.0,2.0,2
7.2,7.3,51.8,0.11,90.0,140.0,2.0,3
6.0,7.0,35.1,0.16,5000.0,35000.0,2.0,4
6.7,7.3,38.8,0.17,3000.0,5000.0,2.0,4
6.0,7.0,35.1,0.16,5000.0,35000.0,2.0,4
6.7,7.3,38.8,0.17,3000.0,5000.0,2.0,4
8.4,6.6,42.4,0.22,2.0,7.0,2.0,2
7.2,7.3,51.8,0.11,90.0,140.0,2.0,3
7.6,6.9,36.9,0.15,2.0,80.0,2.0,2
8.3,6.7,49.9,0.28,400.0,400.0,4.0,3
6.4,6.7,42.8,0.35,50000.0,160000.0,2.0,4
6.0,7.0,22.1,0.15,60.0,170.0,3.0,3
6.5,6.9,41.2,0.1,5000.0,13000.0,2.0,4
8.2,7.3,55.0,0.14,0.045,0.0,5.3,4
5.5,6.9,69.8,0.09,0.0068,0.0,4.4,4
6.2,7.2,81.8,0.27,160000.0,160000.0,3.0,4
5.7,7.2,78.0,0.46,50000.0,160000.0,2.0,4
6.2,7.64,81.8,0.27,160000.0,160000.0,3.0,4
7.2,6.8,56.2,0.25,280.0,1600.0,4.0,3
7.1,7.1,57.8,0.46,17000.0,160000.0,10.0,4
6.7,6.9,82.2,0.48,17000.0,50000.0,5.0,4
6.0,7.3,69.7,0.26,90000.0,160000.0,3.0,4
5.9,7.2,46.0,0.23,50000.0,90000.0,2.0,4
5.8,7.3,77.0,0.19,17000.0,160000.0,4.0,4
7.3,7.3,61.5,0.1,2800.0,160000.0,4.0,4
6.9,6.7,78.5,0.1,50000.0,90000.0,3.0,4
5.5,6.8,111.0,0.23,22000.0,90000.0,4.0,4
6.6,7.2,68.6,0.26,90000.0,160000.0,3.0,4
5.6,6.7,93.2,0.12,17000.0,160000.0,4.0,4
6.6,6.9,44.0,0.02,90000.0,90000.0,2.0,4
8.0,6.8,39.8,0.26,30000.0,160000.0,3.0,4
8.0,6.54,39.8,0.26,30000.0,160000.0,3.0,4
6.6,7.08,68.6,0.26,90000.0,160000.0,3.0,4
6.2,6.83,84.2,0.24,160000.0,160000.0,6.0,4
6.0,6.87,98.4,0.3,30000.0,160000.0,11.0,4
6.1,6.8,79.9,0.33,160000.0,160000.0,2.0,4
6.0,7.31,98.4,0.33,30000.0,160000.0,11.0,4
6.1,7.44,79.9,0.33,160000.0,160000.0,2.0,4
6.2,7.42,84.2,0.24,160000.0,160000.0,6.0,4
6.6,7.12,62.5,0.28,17000.0,28000.0,2.0,4
7.6,6.95,66.8,0.34,17000.0,90000.0,3.0,4
7.2,6.76,71.7,0.54,50000.0,50000.0,3.0,4
5.2,6.51,125.3,0.23,8000.0,14000.0,4.0,4
7.6,7.84,66.8,0.34,17000.0,90000.0,3.0,4
6.6,7.3,62.5,0.28,17000.0,28000.0,2.0,4
7.6,7.84,66.8,0.34,17000.0,90000.0,3.0,4
7.2,6.99,71.7,0.54,50000.0,50000.0,3.0,4
5.2,7.02,125.3,0.23,8000.0,14000.0,4.0,4
7.6,6.95,66.8,0.34,17000.0,90000.0,3.0,4
7.4,7.0,64.7,0.12,160000.0,160000.0,5.0,4
5.5,6.4,29.5,0.15,160000.0,160000.0,3.0,4
7.1,6.8,68.9,0.38,17000.0,160000.0,3.0,4
5.3,6.6,102.0,0.39,17000.0,90000.0,4.0,4
7.1,6.8,68.9,0.38,17000.0,160000.0,3.0,4
5.3,6.6,102.0,0.39,17000.0,90000.0,4.0,4
5.5,6.4,29.5,0.15,160000.0,160000.0,3.0,4
7.4,7.0,64.7,0.12,160000.0,160000.0,5.0,4
6.1,7.4,51.2,0.23,30000.0,50000.0,2.0,4
7.2,7.4,55.3,0.25,24000.0,50000.0,2.0,4
8.2,6.9,61.7,0.32,30000.0,90000.0,2.0,4
6.7,7.3,71.7,0.4,30000.0,90000.0,3.0,4
6.1,7.4,51.2,0.23,30000.0,50000.0,2.0,4
7.2,7.4,55.3,0.25,24000.0,50000.0,2.0,4
8.2,6.9,61.7,0.32,30000.0,90000.0,2.0,4
6.7,7.3,71.7,0.4,30000.0,90000.0,3.0,4
7.3,6.9,50.9,0.14,90000.0,160000.0,2.0,4
7.8,7.0,60.5,0.24,220.0,280.0,4.0,3
6.3,7.0,62.3,0.09,30000.0,30000.0,2.0,4
7.1,7.0,26.5,0.07,80.0,170.0,3.0,3
6.8,7.2,55.4,0.11,50000.0,90000.0,3.0,4
5.8,6.2,166.94,0.12,0.0,2.1,4.1,3
5.0,7.7,63.7,0.35,0.0,1.99,4.3,4
6.37,7.2,94.08,0.1,2300.0,3500.0,8.05,4
7.5,7.4,41.14,0.76,16000.0,24000.0,5.4,4
6.86,7.2,38.94,0.28,490.0,0.0,5.88,4
6.26,7.2,59.52,0.06,240.0,2400.0,12.81,4
6.46,7.0,48.48,0.14,24.0,29.0,7.6,4
5.55,6.6,50.94,0.08,2400.0,2400.0,8.78,4
5.44,6.6,53.95,0.02,15000.0,240000.0,9.2,4
4.9,6.6,62.23,0.06,28000.0,160000.0,9.4,4
6.5,7.07,8.2,0.2,160000.0,240000.0,12.5,4
5.7,6.85,50.2,0.1,300000.0,500000.0,8.2,4
6.9,7.1,71.4,0.17,160000.0,160000.0,3.0,4
6.0,7.3,57.1,0.21,50000.0,160000.0,5.0,4
6.9,7.24,71.4,0.17,160000.0,160000.0,3.0,4
6.9,6.8,173.7,0.18,5000.0,30000.0,4.0,4
6.3,7.1,80.6,0.26,30000.0,160000.0,3.0,4
5.9,6.8,90.3,0.45,160000.0,160000.0,8.0,4
6.5,6.6,173.0,0.5,50000.0,160000.0,2.0,4
6.8,6.5,94.7,0.08,160000.0,160000.0,5.0,4
6.4,6.7,119.0,0.14,160000.0,160000.0,5.0,4
6.1,6.8,107.0,0.13,90000.0,160000.0,5.0,4
6.9,6.9,89.9,0.22,160000.0,160000.0,3.0,4
7.6,6.4,55.2,0.2,160000.0,160000.0,3.0,4
6.9,6.5,45.7,0.02,11000.0,14000.0,4.0,4
6.7,6.3,63.2,0.11,50000.0,160000.0,3.0,4
6.1,6.4,141.6,0.1,160000.0,160000.0,22.0,4
7.6,6.41,55.2,0.2,160000.0,160000.0,3.0,4
6.7,6.72,63.2,0.11,50000.0,160000.0,3.0,4
6.3,6.84,146.0,0.13,160000.0,160000.0,13.0,4
5.1,6.5,120.4,0.18,160000.0,160000.0,31.0,4
4.9,6.63,185.4,0.26,70.0,300.0,36.0,4
5.1,6.85,120.4,0.18,160000.0,160000.0,31.0,4
4.9,7.07,185.4,0.26,70.0,300.0,36.0,4
6.3,7.1,146.5,0.13,160000.0,160000.0,13.0,4
5.7,6.61,114.7,0.24,160000.0,160000.0,35.0,4
5.1,6.48,164.0,0.22,160000.0,160000.0,30.0,4
6.5,6.72,79.5,0.14,22000.0,160000.0,8.0,4
5.7,6.76,114.7,0.24,160000.0,160000.0,35.0,4
6.5,6.83,79.5,0.14,22000.0,160000.0,8.0,4
5.7,6.76,114.7,0.24,160000.0,160000.0,35.0,4
5.1,7.01,164.0,0.22,160000.0,160000.0,30.0,4
5.7,6.61,114.7,0.24,160000.0,160000.0,35.0,4
5.7,6.4,122.0,0.2,90000.0,160000.0,26.0,4
5.7,6.6,50.2,0.23,90000.0,160000.0,9.0,4
5.5,7.0,76.8,0.03,160000.0,160000.0,21.0,4
6.0,6.8,85.6,0.13,160000.0,160000.0,15.0,4
5.7,6.6,50.2,0.23,90000.0,160000.0,9.0,4
5.5,7.0,76.8,0.03,160000.0,160000.0,21.0,4
6.0,6.8,85.6,0.13,160000.0,160000.0,15.0,4
5.7,6.4,122.0,0.2,90000.0,160000.0,26.0,4
5.9,6.9,98.7,0.21,160000.0,160000.0,17.0,4
7.2,6.8,86.0,0.19,90000.0,160000.0,18.0,4
5.2,7.0,103.0,0.3,160000.0,160000.0,26.0,4
5.7,6.9,112.7,0.23,160000.0,160000.0,34.0,4
7.2,6.8,86.0,0.19,90000.0,160000.0,18.0,4
5.9,6.9,98.7,0.21,160000.0,160000.0,17.0,4
5.2,7.0,103.0,0.3,160000.0,160000.0,26.0,4
5.7,6.9,112.7,0.23,160000.0,160000.0,34.0,4
5.7,6.9,126.0,0.12,160000.0,160000.0,26.0,4
3.7,7.2,123.0,0.19,160000.0,160000.0,29.0,4
5.1,7.0,148.0,0.19,70.0,160000.0,25.0,4
5.4,7.2,138.0,0.16,16000.0,16000.0,25.0,4
5.6,6.99,93.2,0.03,160000.0,160000.0,12.0,4
6.1,6.9,92.0,0.09,24000.0,30000.0,5.0,4
6.4,6.7,90.2,0.14,5000.0,13000.0,6.0,4
4.8,6.2,158.6,0.21,90000.0,160000.0,6.0,4
1.0,6.6,327.5,0.03,170.0,280.0,89.0,4
5.3,6.59,160.0,0.57,13000.0,13000.0,13.0,4
4.8,7.06,177.9,0.28,160000.0,160000.0,12.0,4
3.6,7.29,299.0,0.24,2200.0,2800.0,21.0,4
4.0,7.06,151.0,0.36,90000.0,160000.0,10.0,4
4.6,7.1,182.7,0.32,13000.0,17000.0,10.0,4
3.4,7.04,248.0,0.13,24000.0,30000.0,9.0,4
2.3,7.38,542.0,0.06,160000.0,160000.0,34.0,4
5.6,6.7,70.7,0.61,90000.0,160000.0,10.0,4
6.4,6.9,153.0,0.59,8000.0,8000.0,11.0,4
3.3,7.1,267.0,0.09,24000.0,160000.0,10.0,4
1.6,7.1,351.0,0.08,9000.0,35000.0,23.0,4
5.7,7.5,127.0,0.57,160000.0,160000.0,11.0,4
4.1,7.5,170.6,0.31,11000.0,90000.0,3.0,4
4.4,7.6,246.0,0.24,90000.0,160000.0,14.0,4
3.3,7.6,276.0,0.12,17000.0,160000.0,8.0,4
4.9,7.2,139.0,0.01,3000.0,3000.0,6.0,4
5.4,6.9,96.8,0.31,160000.0,160000.0,16.0,4
5.1,7.3,242.0,0.11,280.0,5000.0,11.0,4
4.7,7.3,141.0,0.25,17000.0,160000.0,13.0,4
5.2,7.1,115.0,0.41,50000.0,90000.0,8.0,4
6.5,7.2,88.6,0.79,3000.0,3000.0,3.0,4
5.6,7.4,79.4,1.55,140.0,1300.0,4.0,4
6.5,7.42,88.6,0.79,3000.0,3000.0,3.0,4
6.2,7.3,76.2,0.67,1700.0,30000.0,2.0,4
6.5,7.2,77.5,1.28,2300.0,7000.0,3.0,4
7.2,6.9,51.0,0.65,280.0,1600.0,3.0,3
7.1,6.9,50.9,0.99,2400.0,3000.0,2.0,4
6.0,6.4,118.3,0.89,8000.0,50000.0,4.0,4
5.6,7.0,108.0,0.31,1700.0,3000.0,2.0,4
6.8,7.2,91.8,0.21,170.0,5300.0,2.0,3
6.0,6.6,116.7,0.91,500.0,3000.0,2.0,3
6.1,6.6,58.9,0.04,3000.0,3000.0,3.0,4
7.1,7.3,94.3,0.47,30000.0,50000.0,5.0,4
6.1,6.6,106.0,0.26,80.0,300.0,4.0,3
4.4,6.8,149.0,0.45,14000.0,50000.0,5.0,4
7.1,6.8,80.1,0.07,800.0,5000.0,7.0,4
7.1,6.8,80.1,0.07,800.0,5000.0,7.0,4
7.1,7.04,94.3,0.47,30000.0,50000.0,5.0,4
5.7,6.36,91.5,0.55,2400.0,7000.0,2.0,4
6.0,6.85,124.0,0.89,800.0,3000.0,5.0,4
6.3,6.89,134.4,0.25,500.0,800.0,4.0,4
5.8,6.8,146.4,0.8,130.0,280.0,5.0,4
5.7,7.26,91.5,0.55,2400.0,7000.0,2.0,4
6.0,7.55,124.0,0.89,800.0,3000.0,5.0,4
6.3,7.43,134.4,0.25,500.0,800.0,4.0,4
5.8,7.44,146.4,0.8,130.0,280.0,5.0,4
6.3,6.99,70.1,0.46,220.0,2200.0,2.0,3
6.9,7.03,99.9,0.97,1300.0,1300.0,2.0,4
7.2,6.82,90.8,1.87,700.0,1100.0,2.0,3
6.6,6.75,118.7,0.63,300.0,2200.0,3.0,3
6.6,7.5,118.7,0.63,300.0,2200.0,3.0,4
6.3,7.19,70.1,0.46,220.0,2200.0,2.0,3
6.9,7.72,99.9,0.97,1300.0,1300.0,2.0,4
7.2,7.08,90.8,1.87,700.0,1100.0,2.0,3
5.6,6.6,6610.0,0.6,50000.0,160000.0,8.0,4
6.4,7.0,88.2,0.92,140.0,280.0,2.0,3
6.8,6.9,96.2,1.2,1300.0,2300.0,5.0,4
5.8,6.6,106.0,1.0,50.0,70.0,3.0,3
6.6,7.5,77.1,0.81,800.0,2200.0,2.0,4
7.2,7.5,96.8,1.02,900.0,2200.0,2.0,4
4.0,7.5,12.2,0.98,300.0,1400.0,16.0,4
5.9,7.3,124.0,1.66,220.0,1100.0,4.0,4
6.6,7.1,119.0,0.29,2.0,2.0,2.0,3
5.4,6.9,101.0,0.19,2200.0,24000.0,5.0,4
7.5,7.2,139.0,1.02,200.0,2300.0,4.0,4
6.1,7.4,86.7,0.56,8000.0,8000.0,3.0,4
6.3,7.2,86.9,0.2,3000.0,5000.0,2.0,4
1.3,7.1,251.7,0.03,16000.0,16000.0,18.0,4
1.1,6.8,257.0,0.01,160000.0,160000.0,24.0,4
0.5,6.9,393.0,0.03,70.0,160000.0,104.0,4
4.4,7.1,123.0,0.17,50000.0,160000.0,11.0,4
4.5,6.8,110.0,0.09,30000.0,160000.0,7.0,4
8.1,7.2,55.13,0.28,0.0,2.0,2.9,3
9.6,7.2,55.3,0.32,0.0,2.1,0.7,2
8.5,7.5,48.0,2.44,40.0,1300.0,1.95,3
8.72,7.9,57.4,0.9,790.0,3500.0,2.38,4
7.93,7.6,40.0,0.28,0.0,0.0,3.15,3
7.97,7.4,76.99,0.22,75.0,2400.0,1.6,3
6.97,6.5,55.0,0.24,2400.0,2400.0,2.92,4
7.32,6.6,56.16,0.17,300.0,15000.0,2.07,3
7.8,6.4,57.6,0.17,1700.0,8000.0,5.53,4
7.2,7.75,60.9,0.5,300.0,1300.0,2.3,4
7.1,7.5,59.2,0.75,5000.0,24000.0,4.93,4
6.4,7.1,65.4,0.56,800.0,3000.0,2.0,4
6.4,7.41,65.4,0.56,800.0,3000.0,2.0,4
6.3,7.0,55.7,0.28,1700.0,30000.0,2.0,4
6.7,7.3,53.9,0.42,5000.0,11000.0,2.0,4
7.2,6.9,53.0,0.32,280.0,3000.0,2.0,3
7.2,7.0,54.1,0.56,500.0,2400.0,2.0,3
6.8,6.9,74.6,0.52,300.0,5000.0,2.0,3
5.5,7.2,67.7,0.19,17000.0,30000.0,4.0,4
7.8,7.2,56.1,0.12,170.0,2800.0,2.0,3
7.8,7.1,62.6,0.01,500.0,2400.0,2.0,3
6.7,6.9,79.0,0.17,240.0,240.0,2.0,3
6.9,6.5,44.0,0.02,1700.0,11000.0,2.0,4
8.0,6.5,51.4,0.22,240.0,3000.0,2.0,2
7.1,7.3,62.8,0.32,1300.0,2400.0,3.0,4
7.7,6.9,60.4,0.15,50.0,80.0,5.0,4
8.0,6.54,51.4,0.22,240.0,3000.0,2.0,2
7.1,6.98,62.8,0.32,1300.0,2400.0,3.0,4
6.8,6.97,65.0,0.55,1300.0,7000.0,2.0,4
7.8,7.07,68.9,0.49,240.0,1700.0,3.0,3
8.5,7.47,90.3,0.09,300.0,800.0,3.0,3
6.6,7.03,54.5,0.53,5000.0,13000.0,2.0,4
6.8,7.58,65.0,0.55,1300.0,7000.0,2.0,4
7.8,7.72,68.9,0.49,240.0,1700.0,3.0,4
8.5,7.61,90.3,0.09,300.0,800.0,3.0,3
6.6,7.03,54.5,0.36,350.0,8000.0,2.0,3
7.3,7.19,66.3,0.71,280.0,350.0,2.0,3
7.9,6.98,51.7,0.62,300.0,700.0,2.0,3
8.1,6.84,71.9,0.31,3000.0,3000.0,3.0,4
6.6,7.25,54.5,0.36,350.0,8000.0,2.0,3
6.6,7.25,54.5,0.36,350.0,8000.0,2.0,3
7.3,7.81,66.3,0.71,280.0,350.0,2.0,3
7.9,7.18,51.7,0.62,300.0,700.0,2.0,3
8.1,7.57,71.9,0.31,3000.0,3000.0,3.0,4
6.0,6.6,45.7,0.25,17000.0,17000.0,4.0,4
7.4,7.0,56.6,0.42,170.0,280.0,2.0,3
6.9,6.9,55.3,0.54,70.0,350.0,2.0,3
6.9,6.7,73.9,0.24,3000.0,5000.0,2.0,4
6.2,7.4,55.3,0.47,1700.0,11000.0,2.0,4
7.6,7.6,54.9,0.52,800.0,1300.0,2.0,4
8.6,7.4,59.7,0.31,70.0,350.0,2.0,3
7.8,7.4,59.5,0.66,90.0,140.0,2.0,3
7.6,7.2,59.2,0.12,2.0,2.0,2.0,3
5.9,6.9,66.1,0.17,5000.0,8000.0,2.0,4
8.6,7.3,64.4,0.52,20.0,170.0,3.0,3
6.8,6.9,54.8,0.36,170.0,13000.0,2.0,3
6.8,7.2,55.5,0.08,5000.0,8000.0,2.0,4
6.7,7.1,33.6,0.2,148.0,24000.0,2.0,3
6.2,6.7,45.9,0.2,1300.0,3000.0,2.0,4
7.4,6.6,42.7,0.16,200.0,280.0,2.0,2
5.3,6.6,21.1,0.16,50000.0,160000.0,5.0,4
5.1,6.7,30.9,0.11,800.0,11000.0,2.0,4
7.1,7.1,55.7,0.26,170.0,1600.0,2.0,3
6.7,7.2,57.9,0.25,50.0,1700.0,4.0,4
7.1,7.73,55.7,0.26,170.0,1600.0,2.0,3
6.2,7.4,52.0,0.18,50.0,1400.0,5.0,4
6.9,7.4,49.2,0.41,1300.0,3000.0,5.0,4
7.2,6.9,56.2,0.12,1700.0,16000.0,2.0,4
6.9,6.9,57.7,0.21,500.0,1700.0,2.0,3
6.9,7.2,63.6,0.4,140.0,900.0,2.0,3
6.3,7.3,52.0,0.18,3000.0,5000.0,2.0,4
7.2,7.1,52.0,0.07,2400.0,3000.0,2.0,4
7.9,7.0,55.4,0.1,170.0,800.0,2.0,3
7.2,7.0,68.2,0.28,130.0,130.0,2.0,3
8.1,6.5,44.6,0.18,7000.0,13000.0,2.0,4
6.3,6.4,34.0,0.01,500.0,1700.0,2.0,3
7.3,6.97,51.4,0.24,5000.0,8000.0,2.0,4
8.1,6.6,44.6,0.18,7000.0,13000.0,2.0,4
7.3,7.2,51.4,0.24,5000.0,8000.0,2.0,4
7.2,7.0,57.9,0.18,60.0,170.0,2.0,3
6.6,7.33,50.0,0.18,130.0,280.0,2.0,3
6.6,6.62,50.0,0.18,130.0,280.0,2.0,3
7.5,7.95,52.8,0.21,110.0,500.0,3.0,4
7.5,6.99,52.8,0.21,110.0,500.0,3.0,3
8.1,7.53,60.7,0.11,170.0,240.0,2.0,3
8.1,7.28,60.7,0.11,170.0,240.0,2.0,3
6.2,6.67,43.7,0.18,300.0,7000.0,2.0,3
8.0,7.48,66.9,0.02,240.0,300.0,3.0,3
7.5,7.06,56.6,0.21,110.0,5000.0,2.0,3
7.5,7.83,56.6,0.21,110.0,5000.0,2.0,3
7.5,7.0,43.1,0.27,80.0,500.0,2.0,3
7.5,7.12,43.1,0.27,80.0,500.0,2.0,3
8.0,6.74,66.9,0.02,240.0,300.0,3.0,3
6.2,7.12,43.7,0.18,300.0,7000.0,2.0,3
6.0,6.2,34.2,0.15,3000.0,17000.0,2.0,4
6.9,7.0,53.0,0.21,1300.0,1300.0,2.0,4
7.6,6.5,52.1,0.24,40.0,170.0,2.0,2
7.4,6.3,68.8,0.23,30.0,60.0,2.0,2
5.9,7.1,36.9,0.21,500.0,1700.0,2.0,3
7.4,6.9,46.2,0.22,70.0,220.0,2.0,3
8.3,6.9,50.7,0.23,4.0,17.0,2.0,2
7.6,7.4,55.3,0.36,23.0,350.0,2.0,3
7.4,6.9,43.3,0.1,50.0,170.0,2.0,3
8.4,7.1,51.8,0.15,2.0,800.0,2.0,2
6.7,6.9,52.5,0.17,1300.0,5000.0,2.0,4
6.6,7.2,32.1,0.11,1300.0,5000.0,2.0,4
7.0,7.2,48.5,0.1,1100.0,2200.0,2.0,4
6.1,7.1,160.0,0.12,600.0,5000.0,3.0,4
8.1,7.4,161.0,0.08,70.0,70.0,2.0,3
5.0,6.7,40.6,0.15,16000.0,16000.0,5.0,4
6.7,7.4,116.0,0.17,5000.0,13000.0,2.0,4
4.9,6.9,110.0,0.08,300.0,2300.0,2.0,3
6.1,7.5,145.0,0.19,280.0,280.0,2.0,3
5.1,7.7,157.0,0.28,11.0,280.0,3.0,4
6.1,7.5,145.0,0.19,280.0,280.0,2.0,3
5.1,7.7,157.0,0.28,11.0,280.0,3.0,4
6.7,6.9,189.0,0.2,2300.0,2800.0,2.0,4
5.0,7.1,137.0,0.16,50.0,1400.0,4.0,4
5.1,7.2,122.7,0.39,500.0,16000.0,3.0,4
6.6,7.1,50.0,0.15,130.0,130.0,2.0,3
6.9,6.8,50.9,0.12,300.0,5000.0,2.0,3
5.0,7.1,137.0,0.16,50.0,1400.0,4.0,4
5.1,7.2,122.7,0.39,500.0,16000.0,3.0,4
6.6,7.1,50.0,0.15,130.0,130.0,2.0,3
6.9,6.8,50.9,0.12,300.0,5000.0,2.0,3
6.7,6.9,189.0,0.2,2300.0,2800.0,2.0,4
5.2,7.4,127.0,0.05,5000.0,5000.0,2.0,4
6.5,7.2,41.4,0.05,50.0,900.0,2.0,3
7.2,7.3,141.2,0.08,70.0,800.0,2.0,3
7.0,7.2,179.0,0.11,280.0,2400.0,2.0,3
6.5,7.2,41.4,0.05,50.0,900.0,2.0,3
7.2,7.3,141.2,0.08,70.0,800.0,2.0,3
5.2,7.4,127.0,0.05,5000.0,5000.0,2.0,4
