17_OD_mgl_02,18_PH,50_Condutivida_de_Eletrica_us_cm_a_20c,13_Nitratos_mgl_n),46_Coliformes_Fecais_nmp_100ml,47_Coliformes_Totais_nmp_100ml,7_DBO_mgl_02)
7.2,,60.8,0.01,8000.0,24000.0,2.0
8.4,,59.7,0.03,11000.0,50000.0,2.0
7.2,7.6,60.8,0.01,8000.0,24000.0,2.0
8.4,7.4,59.7,0.03,11000.0,50000.0,2.0
8.5,6.7,68.9,0.06,160000.0,160000.0,5.0
7.5,6.7,68.6,0.16,5000.0,8000.0,2.0
7.5,,68.6,0.16,5000.0,8000.0,2.0
8.5,,68.9,0.06,160000.0,160000.0,5.0
7.4,,41.2,0.13,2800.0,17000.0,3.0
8.1,7.42,54.2,0.2,90000.0,160000.0,2.0
9.6,7.13,64.6,0.08,5000.0,160000.0,2.0
7.5,,43.5,0.22,3000.0,13000.0,3.0
7.4,6.7,41.2,0.13,2800.0,17000.0,3.0
8.1,4.6,54.2,0.2,90000.0,160000.0,2.0
9.6,8.4,64.6,0.08,5000.0,160000.0,2.0
7.5,8.2,43.5,0.22,3000.0,13000.0,3.0
8.2,7.88,59.3,0.13,7000.0,90000.0,2.0
8.3,7.67,66.8,1.02,8000.0,24000.0,2.0
8.5,7.73,51.2,0.11,7000.0,17000.0,2.0
8.0,7.47,48.9,0.12,90.0,220.0,2.0
8.0,6.98,48.9,0.12,90.0,220.0,2.0
8.2,7.38,59.3,0.13,90000.0,0.001,2.0
8.3,7.53,66.8,1.02,8000.0,24000.0,2.0
8.5,7.26,51.2,0.11,700.0,17000.0,2.0
8.0,6.98,,0.12,90.0,,2.0
8.2,7.38,,0.13,7000.0,,2.0
8.3,7.53,,1.02,8000.0,,2.0
8.5,7.26,,0.11,7000.0,,2.0
7.8,7.18,38.5,0.04,,,2.0
8.0,7.19,51.8,0.17,50000.0,160000.0,2.0
8.7,7.28,60.4,0.24,7000.0,90000.0,2.0
7.4,7.24,61.8,0.24,5000.0,30000.0,2.0
7.8,6.71,38.5,0.04,,,2.0
8.0,6.84,51.8,0.17,50000.0,160000.0,2.0
8.7,6.73,60.4,0.24,7000.0,90000.0,2.0
7.4,7.03,61.8,0.24,5000.0,30000.0,2.0
7.8,6.71,,0.04,0.0,,2.0
8.0,6.84,,0.17,50000.0,,2.0
8.7,6.73,,0.24,7000.0,,2.0
7.4,7.03,,0.24,5000.0,,2.0
8.2,5.7,21.4,0.05,8000.0,22000.0,2.0
7.8,7.1,49.6,0.06,90.0,90.0,2.0
8.4,7.3,57.7,0.2,2300.0,160000.0,3.0
7.7,7.1,71.9,0.29,350.0,,2.0
8.2,5.7,,0.05,8000.0,,2.0
7.8,7.1,,0.06,90.0,,2.0
8.4,7.3,,0.2,2300.0,,3.0
7.7,7.1,,0.29,350.0,,2.0
7.3,7.2,31.9,0.14,30000.0,160000.0,2.0
7.7,7.2,46.7,0.13,90000.0,90000.0,3.0
8.4,7.5,57.3,0.12,30000.0,90000.0,2.0
8.5,7.6,62.1,0.17,140.0,170.0,2.0
7.3,7.2,,0.14,30000.0,,2.0
7.7,7.2,,0.13,90000.0,,3.0
8.4,7.5,,0.12,30000.0,,2.0
8.5,7.6,,0.17,140.0,,2.0
7.5,7.0,,0.17,30000.0,,2.0
8.2,6.9,,0.15,11000.0,,2.0
8.4,7.0,,0.12,2300.0,,2.0
7.9,7.0,,0.06,3000.0,,2.0
7.7,7.7,,0.06,2300.0,,2.0
7.3,7.6,,0.06,350.0,,2.0
8.7,7.6,,0.13,1700.0,,2.0
8.0,7.5,,0.18,24000.0,,2.0
5.0,7.5,,0.14,24000.0,,4.0
7.5,7.3,,0.04,22000.0,,2.0
8.2,7.0,,0.08,3000.0,,4.0
7.5,7.1,,0.13,11000.0,,5.0
7.1,6.7,,0.01,,,2.0
8.2,6.7,,0.08,,,2.0
8.8,7.1,,0.02,,,2.0
7.9,7.1,,0.12,,,2.0
7.1,6.7,,0.01,11000.0,,2.0
8.2,6.7,,0.08,24000.0,,2.0
8.8,7.1,,0.02,5000.0,,2.0
7.9,7.1,,0.12,13000.0,,2.0
7.8,6.9,,0.0,17000.0,,2.6
8.0,6.9,,0.0,30000.0,,2.0
7.7,6.5,,0.0,30000.0,,2.0
8.1,6.9,,0.0,7000.0,,2.0
8.4,6.8,,0.0,2300.0,,2.0
8.5,7.1,,0.0,14000.0,,2.0
8.8,6.7,,0.0,30000.0,,2.0
8.4,7.1,,0.0,8000.0,,2.0
7.7,7.1,,0.0,8000.0,,2.1
7.9,6.7,,0.0,30.0,,2.1
7.7,6.5,,0.0,5000.0,,2.0
8.2,7.5,,0.0,2800.0,,2.0
7.4,7.4,,0.06,7000.0,,2.0
8.2,6.6,,0.19,3500.0,,2.0
8.8,6.4,,0.21,24000.0,,2.0
7.4,6.4,,0.22,50000.0,,2.0
8.3,,,0.53,,24196.0,2.1
7.8,,,0.43,,129965.0,2.0
8.5,,,0.52,,24196.0,2.0
8.1,,,0.26,,24196.0,2.0
8.2,,,0.3,,155312.0,2.0
7.7,,,0.29,,241960.0,2.0
8.8,7.1,,0.81,,24196.0,2.0
9.0,6.3,,0.61,,24196.0,2.0
8.0,7.6,95.6,0.69,,24196.0,
8.7,7.1,62.9,0.38,,24196.0,
8.9,7.8,,0.67,,19862.9,2.0
8.1,7.1,,0.83,,24196.0,3.4
7.2,6.0,,0.32,,24196.0,2.0
8.7,6.5,,0.42,,24196.0,2.0
7.89,6.81,51.0,,,,
7.68,7.31,81.0,,,,
,,,,,,
7.72,7.4,61.9,,,,
6.27,7.17,111.5,,,,
7.83,7.49,53.1,,,,
7.45,6.88,,,,,
8.5,7.29,99.6,,,,
7.79,7.16,88.5,,,,
8.19,7.12,70.4,,,,
8.14,7.2,64.3,,,,
8.38,7.28,79.3,,,,
9.07,7.25,95.9,,,,
7.67,7.57,118.1,,,,
7.21,6.72,63.9,,,,
10.0,7.0,90.0,,,,
8.97,7.93,64.5,,,,
8.93,7.65,73.7,,,,
67.1,7.47,,,,,
74.5,7.67,,,,,
7.86,7.4,67.0,,,,
7.86,7.4,67.0,,,,
8.73,7.3,72.5,,,,
7.86,7.4,119.0,,,,
7.52,7.68,69.6,,,,
7.3,7.4,,0.09,24000.0,,2.0
7.6,7.4,,0.12,30000.0,,3.0
7.2,7.1,,0.04,50000.0,,2.0
7.9,6.9,,0.1,24000.0,,2.0
7.5,6.8,,0.12,5000.0,,2.0
6.9,6.6,,0.02,13000.0,,2.0
7.6,6.8,,0.0,17000.0,,3.5
7.9,6.9,,0.0,3000.0,,2.0
8.4,6.7,,0.0,22000.0,,2.0
7.4,6.7,,0.0,17000.0,,2.0
7.0,7.2,,0.12,213.0,,2.0
7.6,6.6,,0.21,13000.0,,2.0
8.5,6.2,,0.28,11000.0,,2.0
8.0,,,0.64,,24196.0,2.0
7.6,,,0.36,,24196.0,2.3
7.5,,,0.41,,24196.0,4.9
8.2,,,0.53,,24196.0,2.0
7.7,,,0.28,,241960.0,2.0
,,,0.33,,241960.0,2.0
8.6,8.1,,0.65,,24196.0,2.2
7.8,7.1,,0.88,,24196.0,2.0
7.0,6.2,,0.52,,24196.0,2.0
8.4,7.1,,0.33,,24196.0,2.0
6.3,,,0.3,160000.0,,0.9
7.0,,59.9,0.37,1400.0,160000.0,2.0
6.3,7.24,,0.3,160000.0,,1.0
7.0,7.2,59.9,0.37,1400.0,160000.0,2.0
7.7,6.9,34.6,0.12,7000.0,28000.0,4.0
7.2,6.8,46.9,0.16,28000.0,35000.0,5.0
6.9,7.5,62.1,0.08,170.0,280.0,2.0
7.4,7.1,166.0,0.23,13000.0,90000.0,2.0
7.4,,166.0,0.23,13000.0,90000.0,2.0
6.9,,62.1,0.08,170.0,280.0,2.0
7.2,,46.9,0.16,28000.0,35000.0,5.0
7.7,,34.6,0.12,7000.0,28000.0,4.0
7.0,,61.0,0.06,22000.0,50000.0,2.0
8.3,,61.0,0.03,300.0,17000.0,2.0
7.5,,62.3,0.1,2800.0,160000.0,2.0
7.7,,67.1,0.24,22000.0,50000.0,2.0
7.0,7.4,61.0,0.06,22000.0,50000.0,2.0
8.3,7.1,61.0,0.03,300.0,17000.0,2.0
7.5,6.8,62.3,0.1,2800.0,160000.0,2.0
7.7,7.3,67.1,0.24,22000.0,50000.0,2.0
7.0,,43.5,0.14,50000.0,50000.0,2.0
7.8,7.39,55.3,0.04,17000.0,160000.0,2.0
9.7,7.92,61.8,0.09,24000.0,160000.0,2.0
8.3,,51.2,0.2,50000.0,90000.0,3.0
7.0,6.8,46.5,0.14,50000.0,50000.0,2.0
7.8,7.5,55.3,0.04,17000.0,160000.0,2.0
9.7,8.4,61.8,0.09,24000.0,160000.0,2.0
8.3,8.0,51.2,0.2,50000.0,90000.0,3.0
7.7,7.78,58.1,0.14,17000.0,90000.0,2.0
8.7,7.7,67.2,0.73,5000.0,14000.0,2.0
7.6,7.79,54.9,0.02,30000.0,160000.0,2.0
7.2,7.5,47.0,0.12,170.0,350.0,2.0
7.2,6.72,47.0,0.12,170.0,350.0,2.0
7.7,7.28,58.1,0.14,17000.0,90000.0,2.0
8.7,7.86,67.2,0.73,5000.0,14000.0,2.0
7.6,7.15,54.9,0.02,30000.0,160000.0,2.0
7.2,6.72,,0.12,170.0,,2.0
7.7,7.28,,0.14,17000.0,,2.0
8.7,7.86,,0.73,5000.0,,2.0
7.6,7.15,,0.02,30000.0,,2.0
6.6,7.1,40.2,0.04,,,2.0
7.4,7.2,51.8,0.17,24000.0,24000.0,2.0
8.9,7.22,59.0,0.29,3000.0,30000.0,2.0
7.0,7.25,63.4,0.3,11000.0,50000.0,3.0
6.6,6.81,40.2,0.04,,,2.0
7.4,6.76,51.8,0.17,24000.0,24000.0,2.0
8.9,6.83,59.0,0.29,3000.0,30000.0,2.0
7.0,6.87,63.4,0.3,11000.0,50000.0,3.0
6.6,6.81,,0.04,0.0,,2.0
7.4,6.76,,0.17,24000.0,,2.0
8.9,6.83,,0.29,3000.0,,2.0
7.0,6.87,,0.3,11000.0,,3.0
7.3,5.7,30.3,0.08,24000.0,,2.0
7.5,7.0,48.8,0.06,24000.0,24000.0,2.0
8.1,7.4,55.0,0.26,5000.0,5000.0,2.0
7.6,8.0,70.7,0.32,5000.0,7000.0,2.0
7.3,5.7,,0.08,24000.0,,2.0
7.5,7.0,,0.06,24000.0,,2.0
8.1,7.4,,0.26,5000.0,,2.0
7.6,8.0,,0.32,5000.0,,2.0
7.4,7.4,40.8,0.17,17000.0,30000.0,2.0
7.2,7.4,38.8,0.12,22000.0,28000.0,2.0
7.5,7.6,52.3,0.14,24000.0,160000.0,2.0
7.2,7.5,54.2,0.1,5000.0,30000.0,3.0
7.4,7.4,,0.17,17000.0,,2.0
7.2,7.4,,0.12,22000.0,,2.0
7.5,7.6,,0.14,24000.0,,2.0
7.2,7.5,,0.1,5000.0,,3.0
7.0,7.3,,0.14,28000.0,,2.0
7.4,6.5,,0.14,30000.0,,2.0
8.5,6.8,,0.07,5000.0,,2.0
6.9,7.0,,0.1,11000.0,,2.0
7.1,7.5,,0.05,5000.0,,2.0
6.8,7.4,,0.1,30000.0,,2.0
8.4,6.4,,0.08,8000.0,,2.0
7.4,7.3,,0.17,8000.0,,2.0
6.6,7.6,,0.19,17000.0,,2.0
7.3,7.2,,0.06,13000.0,,2.0
7.9,7.0,,0.11,2.0,,2.0
7.5,7.0,,0.04,3000.0,,2.0
7.3,6.7,,0.14,,,2.0
7.6,6.8,,0.05,,,2.0
8.3,6.9,,0.09,,,2.0
7.0,6.7,,0.22,,,2.0
7.3,6.7,,0.14,13000.0,,2.0
7.6,6.8,,0.05,5000.0,,2.0
8.3,6.9,,0.09,14000.0,,2.0
7.0,6.7,,0.22,7000.0,,2.0
7.3,6.5,,0.0,5000.0,,2.0
7.4,6.8,,0.0,13000.0,,2.0
7.8,6.5,,0.0,50000.0,,2.0
7.7,6.6,,0.0,200.0,,2.0
8.0,6.7,,0.0,11000.0,,2.0
8.0,7.1,,0.0,90000.0,,2.0
8.2,6.8,,0.0,22000.0,,2.0
8.3,7.1,,0.0,11000.0,,2.0
7.3,7.0,,0.0,8000.0,,2.0
7.2,6.7,,0.0,350.0,,2.0
6.8,6.3,,0.0,24000.0,,2.9
7.5,7.2,,0.0,8000.0,,2.0
6.8,7.2,,0.09,11000.0,,2.0
7.6,6.6,,0.26,1100.0,,2.0
8.6,6.3,,0.08,90000.0,,2.0
6.9,6.2,,0.13,160000.0,,2.0
7.3,,,0.45,,24196.0,2.0
7.4,,,0.48,,141361.0,2.0
7.9,,,0.48,,24196.0,2.0
7.2,,,0.33,,24196.0,2.0
8.0,,,0.59,,24196.0,2.0
7.3,,,0.37,,241960.0,2.0
6.9,6.8,,1.0,,24196.0,2.0
7.9,8.0,,0.58,,24196.0,10.0
7.8,6.7,,0.43,,24196.0,2.0
7.3,7.1,,0.5,,24196.0,2.0
8.8,6.4,,0.71,,24196.0,2.0
7.6,7.3,,0.54,,24196.0,2.0
9.0,7.1,66.3,0.49,,24196.0,
9.5,7.1,70.6,0.67,,24196.0,
7.7,7.3,56.0,1.0,,24196.0,
8.0,6.8,59.4,1.08,,24196.0,
9.3,7.0,68.8,0.93,,24196.0,
7.4,7.5,96.7,0.83,,24196.0,
8.8,6.3,,0.61,,3654.0,2.0
7.7,7.3,,1.3,,17328.9,2.0
7.2,6.9,,1.52,,24196.0,2.0
7.5,6.1,,0.91,,24196.0,2.0
8.6,7.1,,0.68,,14136.1,2.0
7.6,7.1,,0.6,,24195.7,2.0
7.0,6.5,,0.38,,24196.0,2.0
7.3,6.1,,0.5,,24196.0,2.3
8.6,6.1,,0.57,,24196.0,2.0
7.8,6.1,,0.32,,24196.0,2.0
8.3,7.4,,0.74,,24196.0,2.0
8.3,7.4,,0.51,,19862.9,2.0
4.5,7.4,,0.0,160000.0,,33.0
6.2,7.2,,0.0,160000.0,,28.0
6.4,7.2,,0.0,50000.0,,9.8
7.0,7.3,,0.0,160000.0,,11.0
6.5,7.9,,0.41,90.0,,7.7
6.5,7.2,,0.24,50000.0,,12.0
5.5,6.9,,0.14,1100.0,,40.0
5.9,7.1,,0.06,160000.0,,11.0
7.6,,,1.36,,241960.0,6.6
6.2,,,1.71,,241960.0,23.5
6.6,7.6,,0.0,160000.0,,16.0
6.0,7.4,,0.0,160000.0,,78.0
6.5,7.4,,0.0,160000.0,,84.0
5.9,7.5,,0.0,160000.0,,19.0
6.4,7.8,,0.13,350.0,,18.0
6.8,7.6,,0.55,350.0,,13.0
5.8,7.8,,0.58,23.0,,51.0
6.6,7.4,,0.77,160000.0,,2.0
6.6,,,0.84,,241960.0,37.0
5.5,,,0.66,,241960.0,92.2
7.3,7.6,,0.22,,24196.0,49.0
6.8,7.6,,2.88,,24196.0,81.0
7.3,7.9,471.0,1.94,,24196.0,
6.6,7.5,506.0,0.48,,24196.0,
6.5,7.5,,1.49,,24196.0,44.0
5.1,7.0,,0.83,,24196.0,34.0
7.3,7.6,,2.46,,24196.0,17.0
4.9,6.8,,1.66,,24196.0,28.0
1.0,,,0.32,500000.0,,9.4
0.5,,318.0,0.02,160000.0,160000.0,36.0
1.0,7.09,,0.32,9999.0,,9.0
0.5,7.2,318.0,0.02,160000.0,160000.0,36.0
1.0,,254.9,0.04,160000.0,160000.0,17.0
1.2,,314.0,0.02,160000.0,160000.0,47.0
0.6,,350.0,0.02,1400.0,2200.0,186.0
3.2,,165.0,0.26,160000.0,160000.0,9.0
3.2,7.2,165.0,0.26,160000.0,160000.0,9.0
1.0,6.3,254.9,0.04,160000.0,160000.0,17.0
1.2,7.1,314.0,0.02,160000.0,160000.0,47.0
0.6,7.2,350.0,0.02,1400.0,9999.0,186.0
1.6,,274.0,0.14,8000.0,50000.0,7.0
1.0,,297.0,0.01,1700.0,5000.0,32.0
1.0,,347.0,0.02,160000.0,160000.0,68.0
0.6,,357.0,0.09,2800.0,2800.0,45.0
1.6,7.3,274.0,0.14,8000.0,50000.0,7.0
1.0,7.1,297.0,0.01,1700.0,5000.0,32.0
1.0,6.9,347.0,0.02,160000.0,160000.0,68.0
0.6,6.9,357.0,0.09,2800.0,2800.0,45.0
3.4,,181.5,0.21,160000.0,160000.0,12.0
0.8,7.01,265.2,0.17,160000.0,160000.0,35.0
0.3,7.02,329.0,0.08,160000.0,160000.0,42.0
1.4,,228.6,0.47,50.0,500.0,11.0
3.4,6.9,181.5,0.21,160000.0,160000.0,12.0
0.8,7.2,265.2,0.17,160000.0,160000.0,35.0
0.3,6.7,329.0,0.08,160000.0,160000.0,42.0
1.4,8.0,228.6,0.071,50.0,500.0,11.0
1.7,6.99,231.2,0.08,17000.0,17000.0,12.0
0.5,7.54,244.7,0.01,50.0,170.0,41.0
0.5,7.19,319.0,0.15,160000.0,160000.0,97.0
1.5,7.37,252.0,0.14,160000.0,160000.0,20.0
0.5,7.36,244.7,0.01,50.0,170.0,41.0
0.5,7.54,244.7,0.01,50.0,170.0,41.0
0.5,7.24,319.0,0.15,160000.0,160000.0,97.0
1.5,7.16,252.0,0.14,160000.0,160000.0,20.0
1.7,6.9,,0.08,17000.0,,12.0
0.5,7.36,,0.01,50.0,,41.0
0.5,7.24,,0.15,160000.0,,97.0
1.5,7.16,,0.14,160000.0,,20.0
0.5,7.21,263.0,0.14,160000.0,160000.0,37.0
0.5,7.21,328.0,0.02,160000.0,160000.0,63.0
1.3,7.27,254.0,0.51,160000.0,160000.0,20.0
3.9,7.1,166.5,0.46,160000.0,160000.0,13.0
3.9,6.99,166.5,0.46,160000.0,160000.0,13.0
0.5,6.88,263.0,0.14,160000.0,160000.0,37.0
0.5,6.58,328.0,0.02,160000.0,160000.0,63.0
1.3,6.81,254.0,0.51,160000.0,160000.0,20.0
3.9,6.99,,0.46,160000.0,,13.0
0.5,6.88,,0.14,160000.0,,37.0
0.5,6.58,,0.02,160000.0,,63.0
1.3,6.81,,0.51,160000.0,,20.0
5.8,7.0,118.0,0.41,30000.0,160000.0,4.0
2.3,7.0,213.0,0.48,50000.0,90000.0,13.0
0.6,7.2,268.0,0.09,160000.0,160000.0,21.0
0.6,6.8,326.0,0.07,160000.0,160000.0,18.0
5.8,7.0,,0.41,30000.0,,4.0
2.3,7.0,,0.48,50000.0,,13.0
0.6,7.2,,0.09,160000.0,,21.0
0.6,6.8,,0.07,160000.0,,18.0
3.7,7.5,181.0,0.56,35000.0,160000.0,9.0
4.0,7.3,170.0,0.47,50000.0,90000.0,14.0
1.5,7.7,274.0,0.22,50000.0,160000.0,13.0
1.1,7.6,287.0,0.25,160000.0,160000.0,12.0
3.7,7.5,,0.56,35000.0,,9.0
4.0,7.3,,0.47,50000.0,,14.0
1.5,7.7,,0.22,50000.0,,13.0
1.1,7.6,,0.25,160000.0,,12.0
7.6,7.4,,0.42,160000.0,,5.0
1.9,6.6,,0.39,160000.0,,11.0
0.7,6.8,,0.04,90.0,,44.0
1.2,7.0,,3.77,160000.0,,20.0
0.5,7.2,468.0,0.07,160000.0,160000.0,51.0
1.0,7.2,240.0,0.01,160000.0,160000.0,18.0
4.3,7.5,353.0,0.41,160000.0,160000.0,18.0
1.6,6.9,204.0,0.62,50000.0,90000.0,10.0
0.5,7.4,531.0,0.03,160000.0,160000.0,68.0
1.2,6.6,,0.13,160000.0,160000.0,45.0
0.5,7.3,593.0,,160000.0,160000.0,47.0
1.6,7.1,233.0,0.28,90000.0,160000.0,7.0
1.0,7.2,,0.01,160000.0,,18.0
1.6,6.9,,0.62,50000.0,,10.0
1.2,6.6,,0.13,160000.0,,45.0
1.6,7.1,,0.28,90000.0,,7.0
1.2,7.4,398.0,0.18,160000.0,160000.0,15.0
3.3,7.3,153.0,0.4,90000.0,160000.0,9.0
7.5,7.0,,0.89,160000.0,,11.0
7.5,7.0,,0.89,160000.0,,11.0
7.5,7.0,,0.89,160000.0,,11.0
7.5,7.0,,0.89,160000.0,,11.0
3.1,6.6,,0.47,,,6.0
4.5,6.9,,0.37,,,16.0
0.8,7.2,,0.01,,,11.0
1.4,6.7,,0.07,,,13.0
3.1,6.6,,0.47,30000.0,,6.0
4.5,6.9,,0.37,160000.0,,16.0
0.8,7.2,,0.01,160000.0,,11.0
1.4,6.7,,0.07,160000.0,,13.0
4.7,6.7,,0.0,160000.0,,13.0
4.3,6.8,,0.0,30000.0,,7.4
3.7,6.6,,0.0,160000.0,,7.8
4.7,7.0,,0.0,160000.0,,6.4
4.0,6.8,,0.0,160000.0,,6.6
2.1,6.9,,0.0,280.0,,5.9
2.1,6.7,,0.0,90000.0,,13.0
1.3,6.8,,0.0,160000.0,,11.0
1.2,6.9,,0.0,28000.0,,6.7
2.3,6.6,,0.0,3000.0,,6.1
3.2,6.5,,0.0,160000.0,,9.3
5.8,7.4,,0.0,160000.0,,4.0
4.0,7.3,,0.3,11000.0,,4.4
3.6,6.6,,0.91,14000.0,,2.0
1.0,6.5,,0.17,5000.0,,13.0
3.2,6.6,,0.32,160000.0,,5.1
1.5,,,1.36,,241960.0,16.0
1.3,,,1.27,,241960.0,7.0
3.7,,,0.98,,24196.0,13.0
2.5,,,4.82,,24196.0,11.0
2.4,,,1.4,,24196.0,18.0
1.2,6.8,,0.57,,24196.0,8.1
2.5,7.4,,1.56,,24196.0,15.0
3.4,7.0,336.0,1.6,,17328.9,
2.4,7.2,316.0,1.39,,24196.0,
,,,,,,
3.7,6.8,,2.51,,24196.0,5.6
3.4,6.6,,0.0,160000.0,,7.6
3.4,6.9,,0.0,160000.0,,4.6
2.0,6.7,,0.0,50000.0,,7.8
2.1,6.6,,0.0,9000.0,,8.1
3.5,7.2,,0.29,1700.0,,7.0
3.0,6.6,,0.83,17000.0,,9.3
1.0,6.5,,0.03,140.0,,26.0
3.1,6.5,,0.4,160000.0,,6.9
1.9,,,1.31,,241960.0,15.0
2.7,,,1.7,,241960.0,7.4
2.5,,,1.44,,24196.0,8.0
2.9,,,1.77,,24195.0,18.1
4.3,6.9,125.0,0.42,3.5,,
2.4,6.9,183.0,0.62,0.0,,
3.5,6.4,123.0,0.32,0.0,,
,,185.0,,,0.0,
,6.9,125.0,,,,
,6.4,135.5,,,,
,6.9,182.6,,,,
,6.6,184.6,,,,
,,172.8,,,0.0,
,,168.92,,,0.0,
4.2,7.8,126.0,0.89,0.0,,
,,172.81,,,,
,7.8,126.81,,,,
,,151.0,,,0.0,
,,250.0,,2.8,0.0,9.42
,,176.3,,0.036,0.0,
,,231.1,,,0.0,12.2
,,199.6,,,0.0,6.8
0.3,6.6,230.0,0.04,,,13.22
,,129.2,,,0.0,4.3
2.6,7.1,225.9,0.16,,,7.83
4.8,6.5,132.13,0.17,,,6.09
1.5,7.7,256.6,0.2,0.0,0.178,7.37
1.6,7.4,250.42,0.16,0.0,0.2,1.6
0.5,7.4,240.01,0.1,11.0,2400.0,14.2
0.78,7.4,233.03,0.18,700.0,3500.0,12.8
3.92,7.3,100.67,0.32,0.0,0.0,9.1
0.58,7.6,229.54,0.85,210.0,1700.0,47.0
1.01,7.2,213.87,0.27,,2400.0,22.83
0.0,7.4,301.2,0.11,0.0,0.0,42.25
2.18,6.8,186.43,0.12,46000.0,240000.0,5.37
0.0,6.7,249.61,0.13,1400000.0,3500000.0,102.86
0.5,7.2,326.42,0.04,2400.0,2400.0,18.58
0.8,7.14,283.0,0.15,33000.0,1600000.0,23.0
0.9,6.2,21.5,0.2,160000.0,240000.0,10.55
2.4,7.26,174.7,,,,
1.0,7.17,22.7,,,,
1.4,7.16,27.6,,,,
0.9,7.2,276.0,,,,
1.5,7.21,287.0,,,,
2.4,7.15,203.0,,,,
1.4,7.19,265.0,,,,
1.0,7.21,327.0,,,,
2.2,7.03,327.0,,,,
1.6,7.16,267.0,,,,
2.7,7.21,197.7,,,,
1.37,7.1,263.3,,,,
4.12,7.13,133.0,,,,
2.97,7.42,239.0,,,,
19.0,7.5,300.0,,,,
,7.05,218.0,,,,
,7.3,293.0,,,,
,6.71,374.8,,,,
,7.4,179.0,,,,
,6.92,184.5,,,,
,6.5,265.0,,,,
,6.2,218.9,,,,
,6.7,182.8,,,,
0.35,7.34,372.0,,,,
,7.42,324.9,,,,
,6.8,293.3,,,,
,,,,,,
2.33,7.3,280.6,,,,
,7.03,297.4,,,,
,6.7,259.9,,,,
,7.53,228.0,,,,
,7.53,387.0,,,,
2.72,7.55,455.7,,,,
,7.45,345.0,,,,
,,,,,,
,7.35,550.0,,,,
1.9,7.53,508.3,,,,
1.28,7.2,144.6,,,,
2.45,7.02,401.0,,,,
1.55,7.17,490.5,,,,
3.8,7.31,212.3,,,,
5.17,7.08,304.3,,,,
3.8,7.5,707.0,,,,
3.2,7.4,450.4,,,,
6.7,8.9,267.0,,,,
1.41,,,,,,
1.99,,271.1,,,,
1.78,7.44,,,,,
243.0,7.23,,,,,
3.0,7.3,271.0,,,,
3.0,7.3,271.0,,,,
3.26,7.22,335.4,,,,
2.27,7.37,325.6,,,,
1.3,6.96,,0.07,9999.0,,9.0
0.5,7.0,279.0,0.06,160000.0,160000.0,44.0
5.0,7.2,143.0,0.32,160000.0,160000.0,13.0
1.5,6.4,183.5,0.04,160000.0,160000.0,7.0
1.6,7.1,328.0,0.01,160000.0,160000.0,22.0
1.0,7.2,315.0,0.06,14000.0,90000.0,65.0
1.9,7.2,255.0,0.04,160000.0,160000.0,27.0
1.0,6.9,77.3,0.01,1700.0,9000.0,44.0
0.6,6.9,343.0,0.01,700.0,700.0,88.0
0.7,6.8,291.0,0.12,160000.0,160000.0,25.0
4.3,6.8,160.0,0.2,160000.0,160000.0,11.0
0.7,7.1,243.0,0.44,160000.0,160000.0,29.0
0.7,6.6,283.3,0.03,160000.0,160000.0,32.0
2.9,8.1,196.7,0.25,30.0,500.0,9.0
1.2,6.94,206.1,0.1,160000.0,160000.0,9.0
2.6,7.25,201.6,0.41,90.0,90.0,28.0
1.6,7.22,269.2,0.11,160000.0,160000.0,72.0
1.4,7.1,244.0,0.11,160000.0,160000.0,19.0
1.2,6.94,,0.1,160000.0,,9.0
2.6,7.25,,0.41,90.0,,28.0
1.6,7.22,,0.11,160000.0,,72.0
1.4,7.1,,0.11,160000.0,,19.0
5.1,7.03,141.8,0.28,160000.0,160000.0,14.0
1.0,6.78,214.0,0.01,160000.0,160000.0,27.0
0.5,6.44,288.0,0.02,160000.0,160000.0,47.0
1.6,6.8,267.0,0.32,160000.0,160000.0,27.0
5.1,7.03,,0.28,160000.0,,14.0
1.0,6.78,,0.01,160000.0,,27.0
0.5,6.44,,0.02,160000.0,,47.0
1.6,6.8,,0.32,160000.0,,27.0
6.5,6.7,103.0,0.36,160000.0,160000.0,4.0
3.7,7.0,179.0,0.44,160000.0,160000.0,7.0
0.5,7.0,249.0,0.07,160000.0,160000.0,32.0
0.5,6.7,292.0,0.05,160000.0,160000.0,20.0
6.5,6.7,,0.36,160000.0,,4.0
3.7,7.0,,0.44,160000.0,,7.0
0.5,7.0,,0.07,160000.0,,36.0
0.5,6.7,,0.05,160000.0,,20.0
4.8,7.4,151.0,0.52,50000.0,160000.0,9.0
4.7,7.1,156.0,0.37,30000.0,50000.0,11.0
2.3,7.5,255.0,0.27,160000.0,160000.0,12.0
2.0,7.3,266.0,0.41,160000.0,160000.0,13.0
4.8,7.4,,0.52,50000.0,,9.0
4.7,7.1,,0.37,30000.0,,11.0
2.3,7.5,,0.27,160000.0,,12.0
2.0,7.3,,0.41,160000.0,,13.0
5.8,7.5,,0.42,46.0,,5.0
2.6,6.7,,0.24,160000.0,,12.0
0.8,6.8,,0.09,170.0,,30.0
1.8,7.1,,0.28,160000.0,,14.0
1.9,7.0,,0.27,160000.0,,22.0
3.8,7.3,,0.3,160000.0,,14.0
0.8,7.1,,0.14,160000.0,,17.0
1.7,7.2,,0.01,160000.0,,13.0
