index,Dissolved oxygen,pH,Conductivity,Nitrate,Fecal coliform,Total coliform,Biological oxygen demand,WQI
358,6.6,7.19,20.2,0.13,1700.0,17000.0,2.0,100.89187756652994
359,7.8,7.61,24.9,0.08,1100.0,3000.0,2.0,86.02789494444613
360,7.4,7.37,22.0,0.14,2200.0,2800.0,2.0,108.09154400707925
361,7.9,7.61,29.7,0.2,1700.0,1700.0,2.0,98.5514606280473
362,6.5,5.9,11.3,0.12,90000.0,90000.0,2.0,2049.239325263962
363,8.0,8.0,24.9,0.11,500.0,800.0,2.0,78.07321037397968
364,7.5,7.1,22.8,0.18,2300.0,3000.0,2.0,105.18587391706832
365,7.7,6.1,30.5,0.2,140.0,220.0,2.0,38.45382667656664
366,6.9,6.7,22.1,0.09,24000.0,24000.0,2.0,585.994345731916
367,7.5,6.5,17.0,0.14,1300.0,2300.0,2.0,72.48075701383088
368,8.6,6.4,22.8,0.12,350.0,2200.0,2.0,44.40620921921591
369,8.1,7.1,23.1,0.18,40.0,280.0,2.0,51.682971993449584
370,8.0,6.9,21.3,0.11,110.0,110.0,2.0,50.1960974371595
371,7.5,6.5,20.2,0.12,2800.0,24000.0,2.0,110.47699412458199
372,6.6,7.6,21.9,0.14,2300.0,2300.0,2.0,118.03477801717149
373,7.6,7.1,17.0,0.21,24000.0,24000.0,2.0,589.5815152197392
374,7.1,6.9,23.7,0.04,1300.0,2300.0,2.0,81.33852189327595
375,6.1,7.2,41.6,0.12,5000.0,5000.0,2.0,173.84889290254202
376,6.1,7.47,41.6,0.12,5000.0,5000.0,2.0,178.53530808421294
377,6.2,7.0,45.1,0.19,17000.0,50000.0,5.0,471.98331736047527
378,6.7,6.9,40.0,0.17,2800.0,2800.0,2.0,116.58680195696337
379,7.0,6.9,52.0,0.14,1700.0,16000.0,2.0,93.7207744841226
380,7.3,6.9,63.0,0.1,300.0,1400.0,2.0,58.06212297235053
381,7.0,6.9,44.3,0.35,2400.0,8000.0,4.0,125.16703774301328
382,6.2,7.4,40.0,0.1,350.0,11000.0,2.0,75.2586293542267
383,7.3,7.4,39.0,0.05,8000.0,14000.0,2.0,239.9215742310612
384,7.1,6.6,28.1,0.18,280.0,350.0,2.0,53.14322707983257
385,7.2,6.9,45.3,0.16,2200.0,5000.0,2.0,101.39010539682621
386,6.3,6.1,31.2,0.04,13000.0,24000.0,2.0,335.0299663870526
387,8.1,6.4,35.6,0.1,8000.0,11000.0,2.0,218.0565372207632
388,7.4,7.2,38.7,0.18,1300.0,2400.0,2.0,85.14311962936318
389,7.9,6.5,42.6,0.2,1300.0,8000.0,2.0,71.83003286248375
390,8.1,6.41,35.6,0.1,8000.0,11000.0,2.0,218.23010815341772
391,7.4,7.17,38.7,0.18,1300.0,2400.0,2.0,84.62240683139974
392,6.9,6.49,41.4,0.17,3000.0,3000.0,3.0,121.83095378625005
393,7.7,6.7,36.2,0.27,1100.0,11000.0,2.0,72.50772188150891
394,8.6,7.07,43.8,0.25,500.0,2400.0,2.0,59.418120845896965
395,6.9,7.54,41.4,0.17,3000.0,3000.0,3.0,140.05590171497025
396,7.7,7.61,36.2,0.27,1100.0,11000.0,2.0,88.30267675306644
397,8.6,7.53,43.8,0.25,500.0,2400.0,2.0,67.40238374800296
398,6.6,6.48,35.1,0.16,11000.0,50000.0,2.0,301.689647710401
399,7.5,6.85,37.6,0.16,500.0,2800.0,2.0,60.968900544135096
400,8.2,7.05,34.5,0.29,170.0,13000.0,2.0,56.040479826501745
401,8.1,6.45,51.1,0.34,110.0,140.0,2.0,41.94268167999335
402,6.6,7.0,35.1,0.16,11000.0,50000.0,2.0,310.7153362084339
403,7.5,7.8,37.6,0.16,500.0,2800.0,2.0,77.45813914631053
404,8.2,7.04,34.5,0.29,170.0,1300.0,2.0,53.27766450597409
405,8.1,7.51,51.1,0.34,110.0,140.0,2.0,60.34120054136802
406,5.5,6.1,34.9,0.19,17000.0,50000.0,2.0,433.17097685706926
407,7.7,7.3,42.9,0.03,800.0,1700.0,2.0,74.20002656599551
408,8.1,6.4,36.2,0.25,300.0,700.0,2.0,45.39037940621412
409,7.7,6.5,48.9,0.35,110.0,170.0,2.0,44.742154802772
410,6.1,7.1,36.2,0.18,3000.0,5000.0,2.0,127.85795783735651
411,7.4,6.8,30.5,0.18,1100.0,11000.0,2.0,75.67561413295032
412,8.5,6.6,34.9,0.24,50.0,170.0,2.0,41.286180091581734
413,8.1,7.3,41.5,0.27,40.0,60.0,2.0,55.119611660193385
414,8.1,7.3,34.5,0.19,170.0,350.0,2.0,58.050435768553086
415,6.8,6.8,32.6,0.17,3000.0,6000.0,2.0,119.50258983064398
416,6.2,7.0,35.9,0.17,5000.0,8000.0,2.0,170.5644925642604
417,7.5,7.3,30.5,0.17,2300.0,3000.0,2.0,108.6579037487688
418,6.7,7.0,40.8,0.04,3000.0,11000.0,2.0,124.54922410718578
419,6.1,6.2,51.0,0.03,700.0,1700.0,2.0,60.59348067157696
420,7.2,6.3,49.6,0.44,130.0,3000.0,2.0,44.7550866736654
421,7.3,7.3,58.1,0.4,130.0,500.0,2.0,61.07533890423356
422,5.1,6.0,82.0,0.31,220.0,8000.0,3.0,61.59424078508844
423,7.2,6.36,49.6,0.44,130.0,3000.0,2.0,45.796512269592284
424,7.3,6.91,58.1,0.4,130.0,500.0,2.0,54.30607253070893
425,7.2,6.36,49.6,0.44,130.0,3000.0,2.0,45.796512269592284
426,7.2,6.3,49.6,0.44,130.0,3000.0,2.0,44.7550866736654
427,4.8,6.35,67.0,0.59,13000.0,24000.0,3.0,355.50578707430407
428,6.1,6.62,78.1,0.24,1300.0,3000.0,6.0,116.88674751760026
429,4.6,6.3,76.1,0.51,300.0,500.0,2.0,60.48592079170146
430,4.6,6.93,76.1,0.51,300.0,500.0,2.0,71.42088954893359
431,4.8,7.2,67.0,0.59,13000.0,24000.0,3.0,370.2593163499347
432,6.1,7.26,78.1,0.24,1300.0,3000.0,6.0,127.99528720748684
433,6.2,6.49,59.2,0.17,220.0,800.0,2.0,54.34134528932402
434,7.1,6.51,60.3,0.49,50.0,300.0,2.0,46.52106036816604
435,5.2,6.73,62.7,0.2,240.0,500.0,2.0,63.69824925135308
436,5.2,7.09,62.7,0.2,240.0,500.0,2.0,69.9468028269143
437,6.2,7.51,59.2,0.17,220.0,800.0,2.0,72.04558042008078
438,7.1,7.17,60.3,0.49,50.0,300.0,2.0,57.97674192336159
439,4.8,5.9,30.8,0.23,50000.0,90000.0,9.0,1234.187315366366
440,6.3,6.8,59.0,0.02,400.0,800.0,2.0,63.207966689194556
441,6.8,6.6,52.6,0.53,80.0,280.0,2.0,50.18862894196078
442,0.5,6.2,84.5,0.11,220.0,220.0,2.0,76.60079509671898
443,4.8,5.9,30.8,0.23,50000.0,90000.0,9.0,1234.187315366366
444,6.3,6.8,59.0,0.02,400.0,800.0,2.0,63.207966689194556
445,6.8,6.6,52.6,0.53,80.0,280.0,2.0,50.18862894196078
446,0.5,6.2,84.5,0.11,220.0,220.0,2.0,76.60079509671898
447,7.3,6.4,54.7,0.35,30.0,130.0,2.0,43.15282678641105
448,2.5,6.8,86.1,0.28,140.0,350.0,2.0,75.67046260915961
449,2.2,6.7,65.4,0.07,140.0,800.0,2.0,75.45008873778994
450,4.6,6.4,56.7,0.24,30.0,170.0,2.0,56.13962045613101
451,2.2,6.7,65.4,0.07,140.0,800.0,2.0,75.45008873778994
452,4.6,6.4,56.7,0.24,30.0,170.0,2.0,56.13962045613101
453,7.3,6.4,54.7,0.35,30.0,130.0,2.0,43.15282678641105
454,2.5,6.8,86.1,0.28,140.0,350.0,2.0,75.67046260915961
455,4.7,6.3,53.1,0.25,130.0,300.0,2.0,56.16491272051335
456,2.2,6.9,64.3,0.12,30.0,70.0,2.0,76.33084475170132
457,4.9,6.6,62.8,0.35,2.0,3000.0,2.0,58.18776950171446
458,4.0,6.5,47.2,0.18,24000.0,24000.0,2.0,596.4900245011723
459,4.7,6.6,64.1,0.04,170.0,1100.0,2.0,62.413779205894805
460,6.9,7.2,39.9,0.19,300.0,1100.0,2.0,65.13195704231217
461,6.5,7.0,35.3,0.13,700.0,3000.0,2.0,72.84992980509188
462,6.9,7.44,39.9,0.19,300.0,1100.0,2.0,69.29765942601965
463,7.0,7.1,41.3,0.09,80.0,240.0,2.0,57.8455504651198
464,7.2,6.9,54.1,0.13,500.0,2400.0,2.0,63.1918870060216
465,7.2,7.1,57.6,0.004,80.0,1300.0,2.0,57.11215358204565
466,6.2,6.8,39.3,0.1,170.0,2200.0,5.0,85.46965241023224
467,6.9,6.9,32.4,0.12,700.0,9000.0,2.0,70.51593009703203
468,7.0,7.1,41.3,0.09,80.0,240.0,2.0,57.8455504651198
469,7.0,7.1,36.7,0.04,1100.0,5000.0,2.0,81.46536998349261
470,5.4,7.2,42.2,0.9,500.0,2200.0,2.0,77.09595087942607
471,7.5,6.7,37.9,0.04,130.0,1400.0,2.0,49.85425583419142
472,6.5,6.8,45.6,0.02,500.0,1300.0,2.0,64.56649539883303
473,6.6,6.5,37.7,0.16,500.0,1300.0,2.0,58.89182573632088
474,7.6,7.0,34.7,0.13,500.0,2400.0,3.0,71.85104723714765
475,6.9,7.2,38.3,0.09,8000.0,13000.0,2.0,238.15744252663936
476,6.6,6.8,35.0,0.02,1300.0,3000.0,2.0,82.16350636901907
477,7.2,6.2,37.3,0.05,500.0,700.0,2.0,50.65324600213876
478,7.6,6.4,34.7,0.13,500.0,2400.0,3.0,61.43679127787897
479,6.9,6.75,38.3,0.09,8000.0,13000.0,2.0,230.34675055718782
480,7.2,6.2,37.3,0.05,500.0,700.0,2.0,50.65324600213876
481,6.6,6.5,37.7,0.16,500.0,1300.0,2.0,58.89182573632088
482,6.6,6.5,37.7,0.16,500.0,1300.0,2.0,58.89182573632088
483,6.9,6.76,41.1,0.08,160000.0,160000.0,3.0,3635.7081727459818
484,7.4,6.92,45.4,0.09,110.0,2400.0,2.0,53.93973080154554
485,6.6,7.21,37.7,0.16,500.0,1300.0,2.0,71.21536195478883
486,6.9,7.54,41.1,0.08,160000.0,160000.0,3.0,3649.2467054930307
487,7.4,7.44,45.4,0.09,110.0,2400.0,2.0,62.9654192995784
488,7.0,6.87,37.1,0.2,5000.0,17000.0,2.0,166.4545942499947
489,6.8,6.63,39.4,0.13,1300.0,2400.0,2.0,78.13082718568009
490,6.8,6.9,35.1,0.09,130.0,1700.0,2.0,56.76456341250517
491,7.8,6.5,42.0,0.11,23.0,50.0,2.0,42.28141404689155
492,6.8,7.64,39.4,0.13,1300.0,2400.0,2.0,95.66149138378238
493,6.8,7.09,35.1,0.09,130.0,1700.0,2.0,60.06241113294025
494,7.0,7.04,37.1,0.2,5000.0,17000.0,2.0,169.4053001051208
495,7.8,7.48,42.0,0.11,23.0,50.0,2.0,59.291365447030415
496,6.0,6.4,31.3,0.23,1700.0,11000.0,2.0,88.75190133051484
497,8.2,7.2,38.9,0.05,800.0,1700.0,2.0,70.06015100601266
498,7.5,6.9,37.3,0.17,110.0,5000.0,2.0,53.69383351039806
499,7.3,6.5,39.2,0.11,90.0,170.0,2.0,46.195547173281376
500,6.0,6.4,31.3,0.23,1700.0,11000.0,2.0,88.75190133051484
501,8.2,7.2,38.9,0.05,800.0,1700.0,2.0,70.06015100601266
502,7.5,6.9,37.3,0.17,110.0,5000.0,2.0,53.69383351039806
503,7.3,6.5,39.2,0.11,90.0,170.0,2.0,46.195547173281376
504,7.5,6.9,33.8,0.15,350.0,3500.0,2.0,58.670189372595594
505,8.3,6.8,36.5,0.1,30.0,170.0,2.0,45.2622336867081
506,7.0,7.2,39.1,0.08,90.0,8000.0,2.0,61.518293817995925
507,6.3,7.0,32.8,0.18,2200.0,17000.0,2.0,110.11070952778644
508,6.3,7.0,32.8,0.18,2200.0,17000.0,2.0,110.11070952778644
509,7.5,6.9,33.8,0.15,350.0,3500.0,2.0,58.670189372595594
510,8.3,6.8,36.5,0.1,30.0,170.0,2.0,45.2622336867081
511,7.0,7.2,39.1,0.08,90.0,8000.0,2.0,61.518293817995925
512,6.7,6.8,43.5,0.12,3000.0,13000.0,2.0,121.52975168246414
513,6.1,7.3,36.0,0.15,350.0,350.0,2.0,71.65171613018995
514,7.9,6.9,36.1,0.11,2.0,400.0,2.0,48.354572176299996
515,7.2,7.4,35.6,0.1,13000.0,30000.0,2.0,354.5996960104959
516,6.4,6.9,38.3,0.03,2300.0,24000.0,2.0,111.640881176442
517,8.3,6.8,35.4,0.34,1300.0,5000.0,2.0,74.46258521606087
518,7.2,7.3,41.9,0.23,500.0,1300.0,2.0,69.89951972349955
519,6.7,6.6,48.0,0.13,130.0,5000.0,2.0,52.7760547019555
520,6.1,6.4,36.0,0.01,230.0,800.0,2.0,53.458983287998066
521,8.3,6.29,35.4,0.34,1300.0,5000.0,2.0,65.61046765068248
522,8.3,6.29,35.4,0.34,1300.0,5000.0,2.0,65.61046765068248
523,7.2,7.17,41.9,0.23,500.0,1300.0,2.0,67.64309759899135
524,8.3,6.8,35.4,0.34,1300.0,5000.0,2.0,74.46258521606087
525,6.7,6.6,48.0,0.13,130.0,5000.0,2.0,52.7760547019555
526,7.5,6.76,46.0,0.24,5000.0,8000.0,3.0,169.00657938648123
527,7.7,6.9,53.8,0.13,800.0,1700.0,2.0,67.27053000205714
528,6.8,6.73,59.2,0.15,30.0,110.0,2.0,51.260847017766295
529,6.9,6.39,45.9,0.26,8000.0,13000.0,2.0,224.11845740231112
530,7.5,7.66,46.0,0.24,5000.0,8000.0,3.0,184.6279633253843
531,7.7,7.68,53.8,0.13,800.0,1700.0,2.0,80.80906274910643
532,6.8,7.43,59.2,0.15,30.0,110.0,2.0,63.410812303579746
533,6.9,7.15,45.9,0.26,8000.0,13000.0,2.0,237.30984828405147
534,7.5,6.73,46.2,0.28,350.0,1100.0,2.0,55.20530772225745
535,7.7,6.72,42.5,0.32,280.0,700.0,2.0,52.43546094332587
536,7.1,6.35,62.1,0.26,170.0,3000.0,2.0,46.9723413537918
537,6.6,6.4,45.9,0.19,350.0,3500.0,2.0,54.32853203501718
538,7.5,7.42,46.2,0.28,350.0,1100.0,2.0,67.18170207541644
539,7.5,7.42,46.2,0.28,350.0,1100.0,2.0,67.18170207541644
540,7.7,6.92,42.5,0.32,280.0,700.0,2.0,55.906879596415436
541,7.1,6.74,62.1,0.26,170.0,3000.0,2.0,53.74160772731644
542,6.6,7.19,45.9,0.19,350.0,3500.0,2.0,68.04063571472095
543,7.5,6.73,46.2,0.28,350.0,1100.0,2.0,55.20530772225745
544,5.5,5.8,26.1,0.08,30000.0,30000.0,2.0,711.2176421094542
545,5.7,6.7,42.5,0.07,2200.0,5000.0,2.0,105.12463159849045
546,7.1,6.2,43.6,0.32,3000.0,5000.0,2.0,107.44257803704413
547,5.7,6.8,54.6,0.3,23.0,350.0,2.0,57.68144581652127
548,7.1,6.2,43.6,0.32,3000.0,5000.0,2.0,107.44257803704413
549,5.7,6.8,54.6,0.3,23.0,350.0,2.0,57.68144581652127
550,5.5,5.8,26.1,0.08,30000.0,30000.0,2.0,711.2176421094542
551,5.7,6.7,42.5,0.07,2200.0,5000.0,2.0,105.12463159849045
552,8.4,6.6,42.4,0.22,2.0,7.0,2.0,40.66842101460455
553,7.2,7.3,51.8,0.11,90.0,140.0,2.0,60.55846446044317
554,6.0,7.0,35.1,0.16,5000.0,35000.0,2.0,177.500588716408
555,6.7,7.3,38.8,0.17,3000.0,5000.0,2.0,128.44229894840052
556,6.0,7.0,35.1,0.16,5000.0,35000.0,2.0,177.500588716408
557,6.7,7.3,38.8,0.17,3000.0,5000.0,2.0,128.44229894840052
558,8.4,6.6,42.4,0.22,2.0,7.0,2.0,40.66842101460455
559,7.2,7.3,51.8,0.11,90.0,140.0,2.0,60.55846446044317
560,7.6,6.9,36.9,0.15,2.0,80.0,2.0,49.73158373204339
561,8.3,6.7,49.9,0.28,400.0,400.0,4.0,69.49250474664794
562,6.4,6.7,42.8,0.35,50000.0,160000.0,2.0,1193.9176491088908
563,6.0,7.0,22.1,0.15,60.0,170.0,3.0,69.31710318708096
564,6.5,6.9,41.2,0.1,5000.0,13000.0,2.0,168.48554082298895
565,8.2,7.3,55.0,0.14,0.045,0.0,5.3,82.94179269775067
566,5.5,6.9,69.8,0.09,0.0068,0.0,4.4,81.01853555940154
567,6.2,7.2,81.8,0.27,160000.0,160000.0,3.0,3646.7427184604003
568,5.7,7.2,78.0,0.46,50000.0,160000.0,2.0,1205.983660420908
569,6.2,7.64,81.8,0.27,160000.0,160000.0,3.0,3654.3798394971977
570,7.2,6.8,56.2,0.25,280.0,1600.0,4.0,74.1282847823851
571,7.1,7.1,57.8,0.46,17000.0,160000.0,10.0,538.0254153110806
572,6.7,6.9,82.2,0.48,17000.0,50000.0,5.0,467.8820444098421
573,6.0,7.3,69.7,0.26,90000.0,160000.0,3.0,2100.3162699180334
574,5.9,7.2,46.0,0.23,50000.0,90000.0,2.0,1189.4980506530853
575,5.8,7.3,77.0,0.19,17000.0,160000.0,4.0,494.6130840270581
576,7.3,7.3,61.5,0.1,2800.0,160000.0,4.0,173.13324438521792
577,6.9,6.7,78.5,0.1,50000.0,90000.0,3.0,1184.8536733695514
578,5.5,6.8,111.0,0.23,22000.0,90000.0,4.0,582.5499769759974
579,6.6,7.2,68.6,0.26,90000.0,160000.0,3.0,2095.6937570825885
580,5.6,6.7,93.2,0.12,17000.0,160000.0,4.0,485.1569498891494
581,6.6,6.9,44.0,0.02,90000.0,90000.0,2.0,2066.111633249371
582,8.0,6.8,39.8,0.26,30000.0,160000.0,3.0,754.1916046017819
583,8.0,6.54,39.8,0.26,30000.0,160000.0,3.0,749.6787603527655
584,6.6,7.08,68.6,0.26,90000.0,160000.0,3.0,2093.610905890735
585,6.2,6.83,84.2,0.24,160000.0,160000.0,6.0,3666.8741992133127
586,6.0,6.87,98.4,0.3,30000.0,160000.0,11.0,835.8627483405947
587,6.1,6.8,79.9,0.33,160000.0,160000.0,2.0,3631.4349935833256
588,6.0,7.31,98.4,0.33,30000.0,160000.0,11.0,843.503147939453
589,6.1,7.44,79.9,0.33,160000.0,160000.0,2.0,3642.5435332732122
590,6.2,7.42,84.2,0.24,160000.0,160000.0,6.0,3677.1148842399266
591,6.6,7.12,62.5,0.28,17000.0,28000.0,2.0,440.73046416878253
592,7.6,6.95,66.8,0.34,17000.0,90000.0,3.0,455.54923337268724
593,7.2,6.76,71.7,0.54,50000.0,50000.0,3.0,1175.6462820791785
594,5.2,6.51,125.3,0.23,8000.0,14000.0,4.0,252.3197264364182
595,7.6,7.84,66.8,0.34,17000.0,90000.0,3.0,470.99704637893586
596,6.6,7.3,62.5,0.28,17000.0,28000.0,2.0,443.85474095656315
597,7.6,7.84,66.8,0.34,17000.0,90000.0,3.0,470.99704637893586
598,7.2,6.99,71.7,0.54,50000.0,50000.0,3.0,1179.6384135302317
599,5.2,7.02,125.3,0.23,8000.0,14000.0,4.0,261.1718440017966
600,7.6,6.95,66.8,0.34,17000.0,90000.0,3.0,455.54923337268724
601,7.4,7.0,64.7,0.12,160000.0,160000.0,5.0,3655.1822376961686
602,5.5,6.4,29.5,0.15,160000.0,160000.0,3.0,3636.200008877692
603,7.1,6.8,68.9,0.38,17000.0,160000.0,3.0,470.8471780042585
604,5.3,6.6,102.0,0.39,17000.0,90000.0,4.0,469.4047693854415
605,7.1,6.8,68.9,0.38,17000.0,160000.0,3.0,470.8471780042585
606,5.3,6.6,102.0,0.39,17000.0,90000.0,4.0,469.4047693854415
607,5.5,6.4,29.5,0.15,160000.0,160000.0,3.0,3636.200008877692
608,7.4,7.0,64.7,0.12,160000.0,160000.0,5.0,3655.1822376961686
609,6.1,7.4,51.2,0.23,30000.0,50000.0,2.0,740.5504375552716
610,7.2,7.4,55.3,0.25,24000.0,50000.0,2.0,602.4797403192978
611,8.2,6.9,61.7,0.32,30000.0,90000.0,2.0,730.6332075901366
612,6.7,7.3,71.7,0.4,30000.0,90000.0,3.0,753.655518512416
613,6.1,7.4,51.2,0.23,30000.0,50000.0,2.0,740.5504375552716
614,7.2,7.4,55.3,0.25,24000.0,50000.0,2.0,602.4797403192978
615,8.2,6.9,61.7,0.32,30000.0,90000.0,2.0,730.6332075901366
616,6.7,7.3,71.7,0.4,30000.0,90000.0,3.0,753.655518512416
617,7.3,6.9,50.9,0.14,90000.0,160000.0,2.0,2078.249826805697
618,7.8,7.0,60.5,0.24,220.0,280.0,4.0,73.09306459396142
619,6.3,7.0,62.3,0.09,30000.0,30000.0,2.0,728.2065112808529
620,7.1,7.0,26.5,0.07,80.0,170.0,3.0,64.45991316072949
621,6.8,7.2,55.4,0.11,50000.0,90000.0,3.0,1194.0092941043463
622,5.8,6.2,166.94,0.12,0.0,2.1,4.1,64.79474514588344
623,5.0,7.7,63.7,0.35,0.0,1.99,4.3,96.45181930839671
624,6.37,7.2,94.08,0.1,2300.0,3500.0,8.05,166.03093243423035
625,7.5,7.4,41.14,0.76,16000.0,24000.0,5.4,448.3900341841104
626,6.86,7.2,38.94,0.28,490.0,0.0,5.88,103.6415563802271
627,6.26,7.2,59.52,0.06,240.0,2400.0,12.81,162.8523563855656
628,6.46,7.0,48.48,0.14,24.0,29.0,7.6,107.0006654186889
629,5.55,6.6,50.94,0.08,2400.0,2400.0,8.78,167.98155117589414
630,5.44,6.6,53.95,0.02,15000.0,240000.0,9.2,503.64603387938297
631,4.9,6.6,62.23,0.06,28000.0,160000.0,9.4,778.0101510090174
632,6.5,7.07,8.2,0.2,160000.0,240000.0,12.5,3744.8184304254473
633,5.7,6.85,50.2,0.1,300000.0,500000.0,8.2,6862.562789384111
634,6.9,7.1,71.4,0.17,160000.0,160000.0,3.0,3641.6261256214734
635,6.0,7.3,57.1,0.21,50000.0,160000.0,5.0,1232.8004958238164
636,6.9,7.24,71.4,0.17,160000.0,160000.0,3.0,3644.0561186786363
637,6.9,6.8,173.7,0.18,5000.0,30000.0,4.0,186.32990868030748
638,6.3,7.1,80.6,0.26,30000.0,160000.0,3.0,767.586348622389
639,5.9,6.8,90.3,0.45,160000.0,160000.0,8.0,3685.5253014662967
640,6.5,6.6,173.0,0.5,50000.0,160000.0,2.0,1191.746052889383
641,6.8,6.5,94.7,0.08,160000.0,160000.0,5.0,3649.392518811204
642,6.4,6.7,119.0,0.14,160000.0,160000.0,5.0,3654.800245633615
643,6.1,6.8,107.0,0.13,90000.0,160000.0,5.0,2108.854912567486
644,6.9,6.9,89.9,0.22,160000.0,160000.0,3.0,3638.16426534286
645,7.6,6.4,55.2,0.2,160000.0,160000.0,3.0,3626.108200368496
646,6.9,6.5,45.7,0.02,11000.0,14000.0,4.0,310.3178847146617
647,6.7,6.3,63.2,0.11,50000.0,160000.0,3.0,1194.361935413725
648,6.1,6.4,141.6,0.1,160000.0,160000.0,22.0,3801.523026333589
649,7.6,6.41,55.2,0.2,160000.0,160000.0,3.0,3626.2817713011505
650,6.7,6.72,63.2,0.11,50000.0,160000.0,3.0,1201.651914585213
651,6.3,6.84,146.0,0.13,160000.0,160000.0,13.0,3728.5331548850854
652,5.1,6.5,120.4,0.18,160000.0,160000.0,31.0,3887.742778417838
653,4.9,6.63,185.4,0.26,70.0,300.0,36.0,360.60511762714845
654,5.1,6.85,120.4,0.18,160000.0,160000.0,31.0,3893.817761060745
655,4.9,7.07,185.4,0.26,70.0,300.0,36.0,368.24223866394544
656,6.3,7.1,146.5,0.13,160000.0,160000.0,13.0,3733.046109785571
657,5.7,6.61,114.7,0.24,160000.0,160000.0,35.0,3922.1792645602536
658,5.1,6.48,164.0,0.22,160000.0,160000.0,30.0,3878.5575392113783
659,6.5,6.72,79.5,0.14,22000.0,160000.0,8.0,627.233345327476
660,5.7,6.76,114.7,0.24,160000.0,160000.0,35.0,3924.7828285500705
661,6.5,6.83,79.5,0.14,22000.0,160000.0,8.0,629.1426255866753
662,5.7,6.76,114.7,0.24,160000.0,160000.0,35.0,3924.7828285500705
663,5.1,7.01,164.0,0.22,160000.0,160000.0,30.0,3887.756798642066
664,5.7,6.61,114.7,0.24,160000.0,160000.0,35.0,3922.1792645602536
665,5.7,6.4,122.0,0.2,90000.0,160000.0,26.0,2289.7418870402607
666,5.7,6.6,50.2,0.23,90000.0,160000.0,9.0,2142.7146960929495
667,5.5,7.0,76.8,0.03,160000.0,160000.0,21.0,3805.9497343945477
668,6.0,6.8,85.6,0.13,160000.0,160000.0,15.0,3746.973019625534
669,5.7,6.6,50.2,0.23,90000.0,160000.0,9.0,2142.7146960929495
670,5.5,7.0,76.8,0.03,160000.0,160000.0,21.0,3805.9497343945477
671,6.0,6.8,85.6,0.13,160000.0,160000.0,15.0,3746.973019625534
672,5.7,6.4,122.0,0.2,90000.0,160000.0,26.0,2289.7418870402607
673,5.9,6.9,98.7,0.21,160000.0,160000.0,17.0,3766.9056993294457
674,7.2,6.8,86.0,0.19,90000.0,160000.0,18.0,2218.6423238744164
675,5.2,7.0,103.0,0.3,160000.0,160000.0,26.0,3851.6889074548294
676,5.7,6.9,112.7,0.23,160000.0,160000.0,34.0,3918.3591685819556
677,7.2,6.8,86.0,0.19,90000.0,160000.0,18.0,2218.6423238744164
678,5.9,6.9,98.7,0.21,160000.0,160000.0,17.0,3766.9056993294457
679,5.2,7.0,103.0,0.3,160000.0,160000.0,26.0,3851.6889074548294
680,5.7,6.9,112.7,0.23,160000.0,160000.0,34.0,3918.3591685819556
681,5.7,6.9,126.0,0.12,160000.0,160000.0,26.0,3847.5331499937947
682,3.7,7.2,123.0,0.19,160000.0,160000.0,29.0,3888.9254836577793
683,5.1,7.0,148.0,0.19,70.0,160000.0,25.0,304.01791489601953
684,5.4,7.2,138.0,0.16,16000.0,16000.0,25.0,626.7085207256551
685,5.6,6.99,93.2,0.03,160000.0,160000.0,12.0,3725.629641395745
686,6.1,6.9,92.0,0.09,24000.0,30000.0,5.0,621.2141505589489
687,6.4,6.7,90.2,0.14,5000.0,13000.0,6.0,200.91890103745666
688,4.8,6.2,158.6,0.21,90000.0,160000.0,6.0,2113.5671497346966
689,1.0,6.6,327.5,0.03,170.0,280.0,89.0,850.2241911238173
690,5.3,6.59,160.0,0.57,13000.0,13000.0,13.0,443.3712615168926
691,4.8,7.06,177.9,0.28,160000.0,160000.0,12.0,3730.7394504013373
692,3.6,7.29,299.0,0.24,2200.0,2800.0,21.0,293.2469868882673
693,4.0,7.06,151.0,0.36,90000.0,160000.0,10.0,2167.76617788002
694,4.6,7.1,182.7,0.32,13000.0,17000.0,10.0,429.89759379049286
695,3.4,7.04,248.0,0.13,24000.0,30000.0,9.0,672.0810288927125
696,2.3,7.38,542.0,0.06,160000.0,160000.0,34.0,3943.124173944907
697,5.6,6.7,70.7,0.61,90000.0,160000.0,10.0,2153.829681493845
698,6.4,6.9,153.0,0.59,8000.0,8000.0,11.0,313.99835081760017
699,3.3,7.1,267.0,0.09,24000.0,160000.0,10.0,711.2248808272038
700,1.6,7.1,351.0,0.08,9000.0,35000.0,23.0,474.88121655754907
701,5.7,7.5,127.0,0.57,160000.0,160000.0,11.0,3725.215042206246
702,4.1,7.5,170.6,0.31,11000.0,90000.0,3.0,349.1718309790854
703,4.4,7.6,246.0,0.24,90000.0,160000.0,14.0,2210.63101465207
704,3.3,7.6,276.0,0.12,17000.0,160000.0,8.0,547.2924052235628
705,4.9,7.2,139.0,0.01,3000.0,3000.0,6.0,170.33682312227555
706,5.4,6.9,96.8,0.31,160000.0,160000.0,16.0,3760.4695565584097
707,5.1,7.3,242.0,0.11,280.0,5000.0,11.0,155.65286276045424
708,4.7,7.3,141.0,0.25,17000.0,160000.0,13.0,579.5948894330799
709,5.2,7.1,115.0,0.41,50000.0,90000.0,8.0,1244.2776414155899
