17_OD_mgl_02,18_PH,50_Condutivida_de_Eletrica_us_cm_a_20c,13_Nitratos_mgl_n),46_Coliformes_Fecais_nmp_100ml,47_Coliformes_Totais_nmp_100ml,7_DBO_mgl_02)
4.8,6.4,50.0,0.07,17000.0,7000.0,2.0
7.4,7.3,62.4,0.19,50.0,30.0,2.0
6.1,6.9,52.0,0.05,300.0,130.0,4.0
7.4,7.21,62.4,0.19,50.0,130.0,2.0
4.8,6.21,50.0,0.07,1700.0,7000.0,2.0
3.8,6.56,63.3,0.04,110.0,700.0,2.0
3.6,6.46,66.7,0.18,130.0,900.0,3.0
3.8,7.5,63.3,0.04,110.0,700.0,2.0
7.1,7.12,78.3,0.12,110.0,110.0,2.0
7.1,7.53,78.3,0.12,110.0,110.0,2.0
3.6,6.78,66.7,0.18,130.0,900.0,3.0
3.8,7.5,63.3,0.04,110.0,700.0,2.0
6.2,6.5,72.5,0.14,130.0,500.0,2.0
4.3,6.7,74.0,0.36,500.0,0.1,4.0
4.2,6.49,72.2,0.24,300.0,500.0,2.0
6.2,7.26,72.5,0.14,130.0,500.0,2.0
4.3,6.99,74.0,0.36,500.0,1100.0,4.0
7.2,7.3,67.1,0.16,170.0,800.0,2.0
4.2,7.58,72.2,0.24,300.0,500.0,2.0
6.2,7.26,72.5,0.14,130.0,500.0,2.0
3.8,6.5,61.2,0.22,500.0,1.7,2.0
3.6,6.5,66.6,0.39,1.1,1.1,2.0
6.9,7.1,75.3,0.17,50.0,140.0,2.0
4.5,6.5,84.7,0.15,50.0,90.0,2.0
4.2,7.2,71.4,0.17,11000.0,17000.0,2.0
5.3,7.0,63.8,0.24,80.0,80.0,2.0
7.3,7.2,61.5,0.19,30.0,60.0,2.0
6.8,7.2,4.8,0.22,5000.0,11000.0,2.0
5.9,7.6,77.5,0.21,800.0,3000.0,2.0
6.5,7.5,54.9,0.26,50.0,3000.0,5.0
5.9,7.68,77.5,0.21,800.0,3000.0,2.0
3.0,6.9,61.5,0.11,2300.0,5000.0,3.0
6.7,7.2,71.5,0.2,2400.0,2400.0,2.0
7.1,7.1,51.0,0.03,170.0,1600.0,2.0
7.1,7.1,56.4,0.01,50.0,1300.0,5.0
7.1,7.2,63.1,0.11,500.0,2400.0,4.0
6.9,7.6,91.5,0.02,30.0,300.0,2.0
7.7,7.6,78.5,0.02,50.0,220.0,2.0
6.9,6.9,48.0,0.19,300.0,1300.0,2.0
7.1,7.0,55.9,0.02,2300.0,11000.0,2.0
8.1,7.5,76.0,0.2,130.0,5000.0,3.0
7.3,7.3,73.6,0.06,30.0,80.0,2.0
7.9,8.0,68.2,0.1,170.0,300.0,3.0
8.1,7.19,76.0,0.2,130.0,5000.0,3.0
7.3,7.77,73.6,0.06,30.0,80.0,2.0
7.6,7.57,78.1,0.04,30.0,110.0,2.0
6.8,7.34,73.0,0.1,700.0,5000.0,2.0
7.6,8.06,78.1,0.04,30.0,110.0,2.0
8.2,7.53,83.5,0.03,50.0,70.0,2.0
6.8,7.67,73.0,0.1,700.0,5000.0,2.0
7.6,8.06,78.1,0.04,30.0,110.0,2.0
8.2,7.82,83.5,0.03,50.0,70.0,2.0
7.1,6.81,38.9,0.15,5000.0,17000.0,3.0
7.5,7.72,81.0,0.07,50.0,220.0,2.0
7.7,7.46,65.1,0.02,30.0,70.0,2.0
8.2,7.01,77.6,0.04,8.0,13.0,2.0
7.1,7.11,38.9,0.15,5000.0,17000.0,3.0
7.5,8.1,81.0,0.07,50.0,220.0,2.0
7.7,7.56,65.1,0.02,30.0,70.0,2.0
8.2,7.4,77.6,0.04,8.0,13.0,2.0
6.2,6.8,62.7,0.19,3000.0,13000.0,2.0
7.3,6.6,69.2,0.18,3000.0,13000.0,2.0
7.5,7.4,66.2,0.04,2.0,2.0,2.0
6.3,6.8,82.9,0.1,50.0,70.0,2.0
6.4,7.2,41.5,0.17,9999.0,9999.0,2.0
7.9,7.8,76.3,0.13,220.0,3000.0,2.0
8.0,7.6,89.4,0.02,30.0,50.0,2.0
8.1,7.8,75.1,0.02,50.0,70.0,2.0
7.6,7.2,21.9,0.14,920.0,0.0,0.2
7.84,8.0,53.95,0.18,94.0,2400.0,1.09
7.05,7.8,48.0,2.12,210.0,5400.0,1.82
8.62,8.8,64.31,0.73,340.0,790.0,1.3
7.88,7.4,72.46,0.12,20.0,75.0,2.73
8.08,7.7,59.52,0.12,240.0,460.0,1.03
7.62,8.1,90.58,0.12,360.0,2300.0,5.21
7.07,7.6,64.64,0.13,1100.0,1100.0,1.96
7.0,6.7,56.9,0.12,33.0,170.0,2.83
6.7,8.01,54.0,0.15,400.0,3000.0,2.43
8.0,7.78,60.1,0.15,900.0,9000.0,1.86
7.1,7.6,46.7,0.2,0.88,0.0,1.1
5.3,6.9,38.4,0.2,0.023,0.0,3.9
8.5,7.0,58.78,0.18,0.0,2.8,5.8
7.05,7.8,48.0,2.12,210.0,5400.0,1.82
7.1,7.7,58.6,0.11,1300.0,24000.0,2.0
7.1,7.7,58.6,0.11,1300.0,24000.0,2.0
6.0,6.61,144.5,0.25,800.0,8000.0,2.0
7.9,7.44,59.3,0.14,900.0,2200.0,2.0
6.0,6.61,144.5,0.25,800.0,8000.0,2.0
7.9,7.44,59.3,0.14,900.0,2200.0,2.0
7.1,7.19,60.3,0.24,300.0,2200.0,2.0
7.8,7.79,78.2,0.12,500.0,3000.0,2.0
7.2,7.39,86.8,0.2,300.0,1300.0,2.0
7.8,7.79,78.2,0.12,500.0,3000.0,2.0
7.2,7.39,86.8,0.2,300.0,1300.0,2.0
7.1,7.19,60.3,0.24,300.0,2200.0,2.0
7.3,7.26,70.4,0.38,220.0,1100.0,2.0
7.7,7.24,67.5,0.2,500.0,1300.0,2.0
7.1,7.31,75.7,0.1,220.0,220.0,2.0
6.1,6.8,61.4,0.17,3000.0,11000.0,2.0
7.7,7.24,67.5,0.2,500.0,1300.0,2.0
7.1,7.31,75.7,0.1,220.0,220.0,2.0
6.1,6.8,61.4,0.17,3000.0,11000.0,2.0
7.3,7.26,70.4,0.38,220.0,1100.0,2.0
7.3,7.31,42.7,0.22,300.0,1700.0,3.0
9.4,6.87,51.9,0.14,2400.0,2400.0,2.0
7.3,7.31,42.7,0.22,300.0,1700.0,3.0
9.4,6.87,51.9,0.14,2400.0,2400.0,2.0
7.3,7.39,40.8,0.12,5000.0,5000.0,4.0
7.2,7.94,48.9,0.12,700.0,5000.0,2.0
8.7,7.64,51.3,0.19,110.0,1700.0,2.0
7.9,7.54,41.5,0.17,2800.0,7000.0,2.0
7.3,7.39,40.8,0.12,5000.0,5000.0,4.0
7.2,7.94,48.9,0.12,700.0,5000.0,2.0
8.7,7.64,51.3,0.19,110.0,1700.0,2.0
7.9,7.54,41.5,0.17,2800.0,7000.0,2.0
6.9,6.98,32.8,0.09,140.0,500.0,2.0
8.0,7.08,46.1,0.16,90.0,220.0,2.0
7.1,7.11,48.0,0.16,1300.0,3000.0,2.0
7.1,7.11,48.0,0.16,1300.0,3000.0,2.0
6.9,6.98,32.8,0.09,140.0,500.0,2.0
8.0,7.08,46.1,0.16,90.0,220.0,2.0
7.4,6.92,69.3,0.19,160000.0,160000.0,6.0
8.8,6.54,76.5,0.07,160000.0,160000.0,4.0
7.4,6.92,69.3,0.19,160000.0,160000.0,6.0
8.8,6.54,76.5,0.07,160000.0,160000.0,4.0
7.2,7.32,58.3,0.12,160000.0,160000.0,3.0
7.3,7.71,73.8,0.1,160000.0,160000.0,5.0
8.2,7.47,92.1,0.31,160000.0,160000.0,7.0
7.3,7.61,71.3,0.1,160000.0,160000.0,4.0
8.2,7.47,92.1,0.31,160000.0,160000.0,7.0
7.3,7.61,71.3,0.1,160000.0,160000.0,4.0
7.2,7.32,58.3,0.12,160000.0,160000.0,3.0
7.3,7.71,73.8,0.1,160000.0,160000.0,5.0
6.6,7.09,69.5,0.18,160000.0,160000.0,4.0
7.4,7.21,81.2,0.16,90000.0,90000.0,6.0
6.2,7.0,86.5,0.16,160000.0,160000.0,5.0
6.6,7.09,69.5,0.18,160000.0,160000.0,4.0
7.4,7.21,81.2,0.16,90000.0,90000.0,6.0
6.2,7.0,86.5,0.16,160000.0,160000.0,5.0
7.2,7.2,57.2,0.24,2200.0,30000.0,2.0
8.1,7.0,32.1,0.06,30000.0,160000.0,2.0
7.4,6.7,40.2,0.14,8000.0,50000.0,13.0
8.1,7.5,61.9,0.04,300.0,50000.0,2.0
7.4,7.1,57.3,0.13,30000.0,30000.0,2.0
7.2,7.6,60.8,0.01,8000.0,24000.0,2.0
8.4,7.4,59.7,0.03,11000.0,50000.0,2.0
8.5,6.7,68.9,0.06,160000.0,160000.0,5.0
7.5,6.7,68.6,0.16,5000.0,8000.0,2.0
7.4,6.7,41.2,0.13,2800.0,17000.0,3.0
8.1,4.6,54.2,0.2,90000.0,160000.0,2.0
9.6,8.4,64.6,0.08,5000.0,160000.0,2.0
7.5,8.2,43.5,0.22,3000.0,13000.0,3.0
8.1,7.42,54.2,0.2,90000.0,160000.0,2.0
9.6,7.13,64.6,0.08,5000.0,160000.0,2.0
8.0,6.98,48.9,0.12,90.0,220.0,2.0
8.2,7.38,59.3,0.13,90000.0,0.001,2.0
8.3,7.53,66.8,1.02,8000.0,24000.0,2.0
8.5,7.26,51.2,0.11,700.0,17000.0,2.0
8.2,7.88,59.3,0.13,7000.0,90000.0,2.0
8.3,7.67,66.8,1.02,8000.0,24000.0,2.0
8.5,7.73,51.2,0.11,7000.0,17000.0,2.0
8.0,7.47,48.9,0.12,90.0,220.0,2.0
8.0,6.84,51.8,0.17,50000.0,160000.0,2.0
8.7,6.73,60.4,0.24,7000.0,90000.0,2.0
7.4,7.03,61.8,0.24,5000.0,30000.0,2.0
8.0,7.19,51.8,0.17,50000.0,160000.0,2.0
8.7,7.28,60.4,0.24,7000.0,90000.0,2.0
7.4,7.24,61.8,0.24,5000.0,30000.0,2.0
8.2,5.7,21.4,0.05,8000.0,22000.0,2.0
7.8,7.1,49.6,0.06,90.0,90.0,2.0
8.4,7.3,57.7,0.2,2300.0,160000.0,3.0
7.3,7.2,31.9,0.14,30000.0,160000.0,2.0
7.7,7.2,46.7,0.13,90000.0,90000.0,3.0
8.4,7.5,57.3,0.12,30000.0,90000.0,2.0
8.5,7.6,62.1,0.17,140.0,170.0,2.0
9.1,7.0,51.06,0.26,0.0,0.2,0.2
8.5,6.9,63.6,0.12,0.0,0.2,2.2
8.2,6.8,52.66,0.21,8.0,2400.0,1.2
8.23,7.8,53.87,0.2,16000.0,24000.0,4.54
9.11,8.0,52.54,0.81,940.0,5400.0,1.74
8.03,7.3,35.08,0.32,0.0,0.0,2.2
7.97,7.5,57.03,0.13,1100.0,1100.0,0.46
8.48,7.8,76.04,0.17,0.0,0.0,1.88
7.0,6.9,61.44,0.08,17000.0,30000.0,3.6
7.13,7.0,51.77,0.05,24000.0,46000.0,1.9
8.88,7.2,60.0,0.08,2400.0,2400.0,5.38
8.1,7.46,65.8,0.15,3300.0,160000.0,3.24
7.1,7.66,51.9,0.05,22000.0,30000.0,1.97
7.0,7.2,59.9,0.37,1400.0,160000.0,2.0
7.7,6.9,34.6,0.12,7000.0,28000.0,4.0
7.2,6.8,46.9,0.16,28000.0,35000.0,5.0
6.9,7.5,62.1,0.08,170.0,280.0,2.0
7.4,7.1,166.0,0.23,13000.0,90000.0,2.0
7.0,7.4,61.0,0.06,22000.0,50000.0,2.0
8.3,7.1,61.0,0.03,300.0,17000.0,2.0
7.5,6.8,62.3,0.1,2800.0,160000.0,2.0
7.7,7.3,67.1,0.24,22000.0,50000.0,2.0
7.0,6.8,46.5,0.14,50000.0,50000.0,2.0
7.8,7.5,55.3,0.04,17000.0,160000.0,2.0
9.7,8.4,61.8,0.09,24000.0,160000.0,2.0
8.3,8.0,51.2,0.2,50000.0,90000.0,3.0
7.8,7.39,55.3,0.04,17000.0,160000.0,2.0
9.7,7.92,61.8,0.09,24000.0,160000.0,2.0
7.2,6.72,47.0,0.12,170.0,350.0,2.0
7.7,7.28,58.1,0.14,17000.0,90000.0,2.0
8.7,7.86,67.2,0.73,5000.0,14000.0,2.0
7.6,7.15,54.9,0.02,30000.0,160000.0,2.0
7.6,7.79,54.9,0.02,30000.0,160000.0,2.0
7.7,7.78,58.1,0.14,17000.0,90000.0,2.0
8.7,7.7,67.2,0.73,5000.0,14000.0,2.0
7.2,7.5,47.0,0.12,170.0,350.0,2.0
7.4,6.76,51.8,0.17,24000.0,24000.0,2.0
8.9,6.83,59.0,0.29,3000.0,30000.0,2.0
7.0,6.87,63.4,0.3,11000.0,50000.0,3.0
7.4,7.2,51.8,0.17,24000.0,24000.0,2.0
8.9,7.22,59.0,0.29,3000.0,30000.0,2.0
7.0,7.25,63.4,0.3,11000.0,50000.0,3.0
7.5,7.0,48.8,0.06,24000.0,24000.0,2.0
8.1,7.4,55.0,0.26,5000.0,5000.0,2.0
7.6,8.0,70.7,0.32,5000.0,7000.0,2.0
7.4,7.4,40.8,0.17,17000.0,30000.0,2.0
7.2,7.4,38.8,0.12,22000.0,28000.0,2.0
7.5,7.6,52.3,0.14,24000.0,160000.0,2.0
7.2,7.5,54.2,0.1,5000.0,30000.0,3.0
4.0,7.4,194.0,0.48,90.0,160000.0,16.0
7.1,7.4,119.0,0.53,900.0,160000.0,2.0
2.6,7.2,188.0,0.14,230.0,300.0,19.0
4.8,6.6,61.8,0.17,160000.0,160000.0,17.0
5.5,7.3,150.0,0.14,160000.0,160000.0,11.0
5.8,6.9,162.0,0.11,170.0,280.0,11.0
5.3,6.7,186.0,0.23,90000.0,160000.0,14.0
5.3,7.5,216.0,0.35,160000.0,160000.0,13.0
6.1,7.0,142.7,0.25,160000.0,160000.0,9.0
6.5,7.3,141.6,0.2,160000.0,160000.0,11.0
7.3,6.8,158.2,0.29,160000.0,160000.0,9.0
5.7,7.1,148.9,0.53,170.0,1300.0,10.0
5.4,6.95,181.5,0.34,160000.0,160000.0,21.0
5.6,7.05,160.0,0.25,50000.0,90000.0,9.0
6.7,7.14,149.2,0.57,50000.0,90000.0,7.0
6.4,7.22,147.2,0.36,160000.0,160000.0,9.0
6.7,6.93,117.0,0.82,160000.0,160000.0,6.0
5.9,6.79,134.8,0.45,90000.0,160000.0,8.0
5.6,6.35,153.3,0.61,160000.0,160000.0,14.0
6.5,6.95,144.0,0.59,160000.0,160000.0,11.0
7.3,6.8,60.5,0.07,22000.0,160000.0,6.0
6.0,7.4,142.0,0.36,160000.0,160000.0,3.0
5.6,6.9,147.0,0.37,16000.0,160000.0,17.0
4.0,6.7,205.0,0.42,90000.0,90000.0,14.0
6.2,7.6,98.2,0.07,160000.0,160000.0,4.0
7.1,7.3,108.0,0.48,17000.0,160000.0,8.0
6.4,7.8,141.0,0.48,35000.0,160000.0,13.0
6.4,7.3,153.0,0.54,160000.0,160000.0,16.0
6.7,7.1,125.0,0.36,7000.0,160000.0,2.0
7.5,7.1,91.2,0.18,500.0,1700.0,10.0
6.9,6.7,130.0,0.23,24000.0,50000.0,8.0
8.2,7.6,103.0,0.1,170.0,90000.0,2.0
7.3,6.7,101.0,0.22,90000.0,160000.0,5.0
7.0,7.5,125.0,0.08,50000.0,160000.0,2.0
7.8,7.0,114.0,0.05,24000.0,30000.0,4.0
7.6,6.9,136.0,0.16,160000.0,160000.0,4.0
7.1,7.6,138.0,0.27,90000.0,90000.0,2.0
7.0,7.1,77.0,0.16,50000.0,90000.0,3.0
8.5,7.6,85.4,0.4,24000.0,50000.0,6.0
9.1,6.9,82.3,0.15,30000.0,90000.0,4.0
7.1,7.3,75.2,0.35,30.0,130.0,3.0
8.5,7.42,85.4,0.4,24000.0,50000.0,6.0
9.1,6.69,82.3,0.15,30000.0,90000.0,4.0
8.5,7.28,117.8,0.24,13000.0,30000.0,3.0
8.5,7.28,117.8,0.24,13000.0,30000.0,3.0
9.4,7.51,138.5,0.43,13000.0,30000.0,3.0
7.7,7.31,120.2,0.23,50000.0,160000.0,2.0
7.7,7.26,120.2,0.23,50000.0,160000.0,2.0
7.4,7.56,63.2,0.15,13000.0,28000.0,2.0
8.5,7.72,117.8,0.24,13000.0,30000.0,3.0
9.4,7.39,138.5,0.43,5000.0,160000.0,3.0
7.0,6.74,70.2,0.22,50000.0,90000.0,2.0
7.2,6.87,89.0,0.28,30000.0,160000.0,2.0
8.0,6.64,130.1,0.38,7000.0,14000.0,2.0
7.1,7.08,170.8,0.47,90000.0,160000.0,5.0
7.0,7.12,70.2,0.22,50000.0,90000.0,2.0
7.2,7.35,89.0,0.28,30000.0,160000.0,2.0
8.0,7.3,130.1,0.38,7000.0,14000.0,2.0
7.1,7.28,170.8,0.47,90000.0,160000.0,5.0
7.8,6.6,43.2,0.22,50000.0,160000.0,2.0
7.2,7.2,223.0,0.31,160000.0,160000.0,2.0
7.6,7.1,78.7,0.17,50000.0,90000.0,3.0
7.4,7.1,157.0,0.27,8000.0,160000.0,2.0
6.7,7.5,69.7,0.2,160000.0,160000.0,3.0
7.3,7.3,97.0,0.15,30000.0,30000.0,3.0
7.8,7.3,105.0,0.23,50000.0,160000.0,3.0
7.1,7.4,378.0,0.44,30000.0,90000.0,4.0
7.3,7.0,57.1,0.23,24000.0,30000.0,4.0
7.1,6.7,152.9,0.32,24000.0,24000.0,3.0
7.2,7.5,96.0,0.36,1300.0,17000.0,2.0
7.1,6.7,110.0,0.24,220.0,2800.0,5.0
6.9,7.4,103.0,0.3,3000.0,11000.0,5.0
7.6,6.9,119.0,0.16,8000.0,50000.0,2.0
6.7,7.1,147.0,0.09,90000.0,160000.0,4.0
7.0,6.9,119.0,0.28,24000.0,30000.0,3.0
6.9,7.0,72.6,0.16,30000.0,30000.0,2.0
8.4,7.5,87.0,0.2,13000.0,50000.0,3.0
8.9,6.8,79.1,0.16,5000.0,8000.0,4.0
6.9,7.2,83.4,0.36,300.0,900.0,2.0
8.9,6.59,79.1,0.16,5000.0,8000.0,4.0
8.4,7.38,87.0,0.2,13000.0,50000.0,3.0
7.2,6.97,74.0,0.21,11000.0,16000.0,2.0
8.5,7.52,115.4,0.23,5000.0,13000.0,2.0
9.0,7.33,148.7,0.61,5000.0,13000.0,3.0
7.4,7.23,109.4,0.27,2200.0,3500.0,2.0
7.2,7.34,74.0,0.21,11000.0,16000.0,2.0
8.5,7.67,115.4,0.23,5000.0,13000.0,2.0
9.0,7.27,148.7,0.61,5000.0,13000.0,3.0
7.4,7.27,109.4,0.27,2200.0,3500.0,2.0
7.5,6.66,69.2,0.24,50000.0,90000.0,2.0
7.0,6.96,73.3,0.26,7000.0,17000.0,2.0
8.3,6.84,116.3,0.41,8000.0,17000.0,2.0
6.7,7.25,137.5,0.49,8000.0,90000.0,4.0
7.5,7.09,69.2,0.24,50000.0,90000.0,2.0
7.0,7.29,73.3,0.26,7000.0,17000.0,2.0
8.3,7.32,116.3,0.41,8000.0,17000.0,2.0
6.7,7.25,137.5,0.49,8000.0,90000.0,4.0
6.7,6.86,137.5,0.49,8000.0,90000.0,4.0
7.0,7.1,75.4,0.17,17000.0,160000.0,2.0
6.8,7.2,57.9,0.18,24000.0,24000.0,2.0
7.4,7.3,53.2,0.16,13000.0,35000.0,2.0
7.6,7.2,94.0,0.25,70.0,90.0,2.0
7.0,7.4,91.9,0.26,8000.0,22000.0,3.0
7.1,6.9,114.0,0.27,30000.0,90000.0,3.0
7.3,7.4,97.7,0.5,70.0,140.0,9.0
8.1,7.9,106.0,1.4,70.0,350.0,3.0
6.6,6.6,103.0,0.56,170.0,1700.0,5.0
8.0,8.2,105.0,0.82,9999.0,9999.0,5.0
8.7,7.3,98.3,0.2,28000.0,90000.0,3.0
8.3,7.7,110.0,0.3,90000.0,9999.0,6.0
6.5,7.1,96.0,0.27,30000.0,90000.0,4.0
9.2,8.2,91.5,0.19,50000.0,9999.0,7.0
9.7,7.0,92.7,0.44,5000.0,24000.0,6.0
6.6,7.3,98.9,0.79,220.0,1600.0,4.0
9.2,8.19,91.5,0.19,50000.0,160000.0,7.0
9.7,6.74,92.7,0.44,5000.0,24000.0,6.0
7.5,7.44,98.2,0.89,24000.0,90000.0,4.0
7.5,7.21,98.2,0.89,24000.0,90000.0,4.0
7.9,7.47,120.0,1.69,90000.0,9999.0,6.0
6.8,7.25,104.8,0.74,160000.0,160000.0,4.0
7.5,7.44,98.2,0.89,24000.0,90000.0,4.0
9.2,7.76,117.2,0.92,50000.0,160000.0,4.0
7.9,7.33,120.1,1.69,90000.0,160000.0,6.0
6.8,7.26,104.8,0.74,160000.0,160000.0,4.0
6.9,6.93,80.2,0.83,24000.0,160000.0,3.0
7.0,7.01,83.2,0.8,90000.0,160000.0,4.0
8.5,7.12,88.6,1.08,90000.0,160000.0,3.0
6.7,6.82,89.5,0.77,90000.0,160000.0,6.0
6.9,7.32,80.2,0.83,24000.0,160000.0,3.0
7.0,7.37,83.2,0.8,90000.0,160000.0,4.0
8.5,7.5,88.6,1.08,90000.0,160000.0,3.0
6.7,7.26,89.5,0.77,90000.0,160000.0,6.0
7.3,6.9,43.8,0.11,17000.0,22000.0,2.0
7.4,7.6,92.7,0.74,160000.0,160000.0,3.0
7.5,7.0,99.1,0.74,24000.0,24000.0,4.0
6.1,6.6,96.9,1.13,160000.0,160000.0,6.0
6.7,7.5,8.4,0.5,90000.0,160000.0,3.0
7.1,7.5,80.8,0.42,160000.0,160000.0,6.0
6.9,7.0,95.7,0.67,80.0,80.0,7.0
6.5,7.5,110.0,0.72,90000.0,160000.0,7.0
1.1,7.4,520.0,0.25,160000.0,160000.0,46.0
4.6,7.8,326.0,5.77,160000.0,160000.0,39.0
3.8,6.0,323.8,1.3,160000.0,160000.0,14.0
1.6,7.5,542.0,0.25,220.0,900.0,63.0
1.4,6.5,502.0,0.12,22000.0,160000.0,92.0
3.9,7.7,404.0,0.42,160000.0,160000.0,29.0
3.4,7.2,424.0,0.02,5000.0,90000.0,52.0
1.0,6.9,489.0,0.01,160000.0,160000.0,73.0
0.8,6.9,478.0,0.08,160000.0,160000.0,56.0
2.7,6.7,411.4,0.1,24000.0,90000.0,79.0
1.5,8.1,426.2,0.05,17000.0,9000.0,51.0
4.2,7.4,418.0,0.22,1700.0,35000.0,19.0
2.2,7.4,411.4,0.21,160000.0,160000.0,56.0
2.2,7.32,411.4,0.21,160000.0,160000.0,56.0
2.7,6.85,411.4,0.1,24000.0,90000.0,79.0
1.2,7.3,418.0,0.04,160000.0,160000.0,34.0
1.5,7.51,485.8,0.08,160000.0,160000.0,69.0
4.9,7.54,347.9,1.65,160000.0,160000.0,53.0
1.5,7.44,472.0,0.2,160000.0,160000.0,70.0
1.5,7.52,472.0,0.2,160000.0,160000.0,70.0
1.2,7.1,418.0,0.04,160000.0,160000.0,34.0
1.5,7.43,485.8,0.08,160000.0,160000.0,69.0
4.9,7.37,347.9,1.65,160000.0,160000.0,53.0
4.0,7.4,376.0,1.33,160000.0,160000.0,37.0
1.5,7.22,453.0,0.13,160000.0,160000.0,69.0
0.8,6.75,510.0,0.03,160000.0,160000.0,110.0
1.0,6.98,471.0,0.04,160000.0,160000.0,63.0
4.0,7.43,376.0,1.33,160000.0,160000.0,37.0
4.0,7.4,376.0,1.33,160000.0,160000.0,37.0
1.5,7.37,453.0,0.13,160000.0,160000.0,69.0
0.8,7.36,510.0,0.03,160000.0,160000.0,110.0
1.0,7.34,471.0,0.04,160000.0,160000.0,63.0
6.2,7.7,210.0,0.76,160000.0,160000.0,22.0
3.5,7.7,438.0,0.71,160000.0,160000.0,35.0
0.09,7.3,430.0,0.24,160000.0,160000.0,70.0
1.5,7.0,437.0,0.33,160000.0,160000.0,77.0
4.8,7.8,345.0,3.35,50000.0,160000.0,48.0
5.3,7.7,366.0,2.39,160000.0,160000.0,30.0
3.6,7.6,478.0,0.4,160000.0,160000.0,21.0
3.6,7.6,446.0,0.55,57.0,9000.0,25.0
0.8,7.3,445.0,1.2,160000.0,160000.0,86.0
4.2,7.5,335.0,1.0,160000.0,160000.0,22.0
1.1,7.4,566.0,0.04,14000.0,160000.0,27.0
0.7,7.3,508.0,0.08,160000.0,160000.0,77.0
3.1,7.6,441.0,0.2,160000.0,160000.0,28.0
4.4,7.4,235.0,0.52,28000.0,350000.0,36.0
7.1,7.4,92.8,0.54,3500.0,160000.0,4.0
5.2,6.2,200.0,0.75,160000.0,160000.0,11.0
6.2,7.6,173.0,0.27,80.0,80.0,28.0
5.1,6.6,246.0,0.26,160000.0,160000.0,28.0
5.8,7.1,233.0,0.05,1100.0,13000.0,13.0
5.2,6.7,232.0,0.04,160000.0,160000.0,26.0
5.0,6.8,212.0,0.33,160000.0,160000.0,15.0
5.6,7.0,152.1,0.25,160000.0,160000.0,18.0
5.2,7.5,244.0,0.9,160000.0,160000.0,20.0
7.4,6.8,157.0,0.09,160000.0,160000.0,12.0
4.2,7.2,204.9,0.22,50.0,350.0,19.0
5.2,7.48,244.0,0.9,160000.0,160000.0,20.0
7.4,6.79,157.0,0.09,160000.0,160000.0,12.0
5.2,7.02,168.2,0.16,3500.0,17000.0,15.0
1.5,7.43,467.0,0.04,160000.0,160000.0,73.0
7.7,7.33,183.8,0.75,160000.0,160000.0,9.0
4.5,7.46,245.0,0.45,160000.0,160000.0,23.0
4.5,7.27,245.0,0.45,160000.0,160000.0,23.0
5.2,7.72,168.2,0.16,3500.0,17000.0,15.0
1.5,7.35,467.9,0.04,160000.0,160000.0,73.0
7.7,7.18,183.8,0.75,160000.0,160000.0,9.0
6.8,6.78,78.6,0.25,90000.0,160000.0,2.0
4.9,7.18,176.9,0.33,160000.0,160000.0,24.0
3.5,6.77,319.0,0.27,160000.0,160000.0,68.0
4.1,7.09,221.0,0.72,160000.0,160000.0,30.0
4.9,7.39,176.9,0.33,160000.0,160000.0,24.0
3.5,7.35,319.0,0.27,160000.0,160000.0,68.0
4.1,7.33,221.0,0.72,160000.0,160000.0,30.0
6.8,7.11,78.6,0.25,90000.0,160000.0,2.0
6.9,6.9,56.3,0.3,160000.0,160000.0,2.0
5.0,8.0,262.0,1.34,160000.0,160000.0,12.0
5.5,7.0,207.0,0.26,160000.0,160000.0,18.0
4.0,6.9,264.0,0.35,160000.0,160000.0,29.0
6.2,7.5,76.2,0.47,17000.0,90000.0,3.0
6.3,7.5,159.0,0.8,160000.0,160000.0,10.0
6.6,7.2,132.0,0.32,160000.0,160000.0,5.0
6.0,7.4,131.0,0.34,160000.0,160000.0,7.0
1.8,7.6,414.0,0.08,160.0,160.0,78.0
3.1,6.0,308.2,0.42,160.0,160.0,15.0
0.7,7.4,533.0,0.01,160.0,160.0,61.0
4.2,7.8,334.0,0.01,160.0,160.0,28.0
3.4,7.8,449.0,0.15,80.0,110.0,25.0
3.9,7.2,418.0,0.01,1700.0,30.0,73.0
2.5,7.0,449.0,0.01,160.0,160.0,85.0
3.1,7.6,571.0,14.2,160.0,160.0,52.0
2.2,7.5,431.0,0.09,17.0,160.0,43.0
1.3,7.3,443.9,0.16,160000.0,160000.0,51.0
1.7,7.0,519.4,0.02,160000.0,160000.0,21.0
3.0,8.5,419.9,0.21,140.0,350.0,26.0
5.9,7.6,245.4,0.38,17000.0,28000.0,31.0
1.5,7.18,412.1,0.01,160000.0,160000.0,34.0
4.6,7.61,417.5,0.86,160000.0,160000.0,62.0
4.0,7.49,402.0,0.18,160000.0,160000.0,49.0
6.0,7.59,257.0,0.71,160000.0,160000.0,15.0
0.7,7.23,484.0,0.03,160000.0,160000.0,81.0
0.5,6.81,615.0,0.01,160000.0,160000.0,134.0
4.8,7.32,366.0,0.51,160000.0,160000.0,37.0
6.7,7.5,254.0,0.88,160000.0,160000.0,17.0
1.3,7.2,404.0,0.25,160000.0,160000.0,25.0
1.3,7.2,436.0,0.01,160000.0,160000.0,68.0
